OA11CD,Christian,Buddhist,Hindu,Jewish,Muslim,Sikh,Other Religion,No Religion,Not Stated
E00016933,60.08403361344538,0.0,1.680672268907563,0.0,7.983193277310924,0.6302521008403361,0.0,17.857142857142858,11.764705882352942
E00016953,59.09090909090909,0.4132231404958678,0.0,0.0,4.132231404958677,0.0,0.4132231404958678,28.925619834710744,7.024793388429752
E00016957,57.6271186440678,2.0338983050847457,3.7288135593220337,0.0,4.067796610169491,0.0,0.0,23.050847457627118,9.491525423728813
E00016960,59.91902834008097,0.0,4.048582995951417,0.4048582995951417,4.8582995951417,0.4048582995951417,0.0,27.93522267206478,2.42914979757085
E00016966,55.66502463054187,1.477832512315271,3.9408866995073892,0.0,5.911330049261084,0.0,0.0,19.211822660098523,13.793103448275861
E00016940,52.94117647058823,1.7301038062283738,5.882352941176471,0.0,15.916955017301039,0.0,0.0,14.53287197231834,8.996539792387543
E00016941,65.77540106951872,0.26737967914438504,1.8716577540106951,0.0,2.406417112299465,0.26737967914438504,0.0,24.331550802139038,5.080213903743315
E00016942,66.05166051660517,0.7380073800738007,6.642066420664206,0.0,3.321033210332103,0.0,0.36900369003690037,16.974169741697416,5.904059040590406
E00016943,64.47368421052632,0.0,0.8771929824561403,0.0,6.140350877192983,0.0,0.8771929824561403,22.36842105263158,5.2631578947368425
E00016944,65.07936507936508,0.31746031746031744,5.396825396825397,0.0,7.301587301587301,0.31746031746031744,0.0,14.603174603174603,6.984126984126984
E00016945,67.67676767676768,0.0,0.0,0.0,0.5050505050505051,0.0,0.0,25.757575757575758,6.0606060606060606
E00016728,58.89328063241107,3.1620553359683794,0.0,0.3952569169960474,14.624505928853756,0.0,0.0,13.83399209486166,9.090909090909092
E00016764,52.142857142857146,0.0,0.0,0.0,2.857142857142857,0.0,0.0,29.285714285714285,15.714285714285714
E00016766,62.5,0.0,0.2717391304347826,0.0,8.695652173913043,1.9021739130434783,0.0,18.47826086956522,8.152173913043478
E00016768,48.3271375464684,0.0,0.7434944237918215,0.0,13.754646840148698,0.0,0.0,26.394052044609666,10.780669144981413
E00016772,54.411764705882355,0.8823529411764706,0.5882352941176471,1.1764705882352942,3.5294117647058822,0.0,1.1764705882352942,32.05882352941177,6.176470588235294
E00016737,53.28185328185328,0.7722007722007722,0.0,0.0,3.088803088803089,0.0,0.3861003861003861,33.59073359073359,8.88030888030888
E00016748,60.317460317460316,1.1904761904761905,1.9841269841269842,0.0,1.1904761904761905,0.0,0.0,28.571428571428573,6.746031746031746
E00016756,67.02898550724638,0.0,1.4492753623188406,0.0,11.956521739130435,0.0,1.0869565217391304,13.405797101449275,5.072463768115942
E00016760,47.01754385964912,4.56140350877193,2.807017543859649,0.3508771929824561,13.333333333333334,0.0,1.0526315789473684,27.017543859649123,3.8596491228070176
E00173704,47.63948497854077,0.0,3.4334763948497855,0.8583690987124464,6.866952789699571,0.0,0.0,30.472103004291846,10.729613733905579
E00173705,41.911764705882355,0.7352941176470589,0.7352941176470589,0.0,8.823529411764707,0.0,0.0,31.61764705882353,16.176470588235293
E00173707,39.83050847457627,3.389830508474576,0.0,0.0,4.237288135593221,0.0,0.0,41.52542372881356,11.016949152542374
E00016729,47.77327935222672,0.8097165991902834,2.834008097165992,0.0,3.2388663967611335,0.0,0.0,39.67611336032389,5.668016194331984
E00016730,54.38066465256797,0.3021148036253776,1.2084592145015105,0.0,7.2507552870090635,0.0,0.0,29.305135951661633,7.552870090634441
E00016759,48.92307692307692,1.2307692307692308,2.4615384615384617,0.0,5.230769230769231,0.0,0.0,29.23076923076923,12.923076923076923
E00016761,55.42168674698795,1.5060240963855422,1.5060240963855422,0.0,1.5060240963855422,0.0,1.5060240963855422,30.120481927710845,8.433734939759036
E00016762,56.59163987138264,0.9646302250803859,4.180064308681672,0.0,8.038585209003216,1.2861736334405145,0.3215434083601286,19.935691318327976,8.681672025723472
E00016765,51.351351351351354,0.0,1.3513513513513513,0.0,7.207207207207207,0.0,0.9009009009009009,31.53153153153153,7.657657657657658
E00016767,45.05494505494506,0.0,1.465201465201465,0.0,4.761904761904762,1.8315018315018314,1.465201465201465,31.135531135531135,14.285714285714286
E00016770,39.583333333333336,3.4722222222222223,0.0,1.3888888888888888,4.861111111111111,0.0,1.3888888888888888,40.97222222222222,8.333333333333334
E00016771,50.77720207253886,1.0362694300518134,0.0,0.25906735751295334,2.849740932642487,0.0,0.0,37.30569948186528,7.772020725388601
E00016774,56.9060773480663,0.5524861878453039,1.6574585635359116,0.27624309392265195,6.906077348066298,0.5524861878453039,0.5524861878453039,27.624309392265193,4.972375690607735
E00016777,51.474530831099194,1.0723860589812333,0.0,0.2680965147453083,8.310991957104557,0.8042895442359249,0.2680965147453083,29.222520107238605,8.579088471849866
E00016731,55.806451612903224,1.6129032258064515,0.0,0.3225806451612903,3.225806451612903,0.0,0.6451612903225806,31.612903225806452,6.774193548387097
E00016769,44.26229508196721,0.546448087431694,0.0,0.0,8.469945355191257,0.0,0.273224043715847,38.25136612021858,8.19672131147541
