OA11CD,English is main language,Can speak English well or very well,Cannot speak English well or at all
E00016689,91.08527131782945,7.364341085271318,1.550387596899225
E00016693,81.36094674556213,13.017751479289942,5.621301775147929
E00016701,82.3529411764706,13.574660633484164,4.072398190045249
E00173939,84.31372549019608,13.725490196078432,1.9607843137254903
E00016210,78.18181818181819,20.0,1.8181818181818181
E00016239,77.56410256410257,16.666666666666668,5.769230769230769
E00016240,84.33734939759036,15.06024096385542,0.6024096385542169
E00016241,81.72043010752688,12.186379928315413,6.093189964157706
E00016245,75.47892720306514,16.091954022988507,8.42911877394636
E00016211,84.9802371541502,13.043478260869566,1.976284584980237
E00016213,80.45977011494253,16.091954022988507,3.4482758620689653
E00016244,84.41926345609065,12.464589235127479,3.1161473087818696
E00016250,87.73946360153256,11.877394636015325,0.3831417624521073
E00174011,59.40594059405941,35.64356435643565,4.9504950495049505
E00174032,82.95687885010267,13.347022587268993,3.696098562628337
E00174033,90.83333333333333,6.666666666666667,2.5
E00016216,85.84905660377359,14.150943396226415,0.0
E00016236,68.25842696629213,26.685393258426966,5.056179775280899
E00016246,79.8780487804878,17.073170731707318,3.048780487804878
E00016248,83.55263157894737,14.144736842105264,2.3026315789473686
E00016252,87.25212464589235,11.331444759206798,1.41643059490085
E00016214,84.55284552845528,14.092140921409214,1.3550135501355014
E00016215,87.20538720538721,12.457912457912457,0.3367003367003367
E00016217,91.02564102564102,7.692307692307692,1.282051282051282
E00016237,83.74558303886926,13.780918727915195,2.4734982332155475
E00016247,91.76029962546816,7.865168539325843,0.37453183520599254
E00016253,81.93979933110369,16.72240802675585,1.3377926421404682
E00016209,82.01970443349754,13.793103448275863,4.187192118226601
E00016235,77.28937728937728,19.413919413919416,3.296703296703297
E00016238,82.32189973614776,14.248021108179419,3.430079155672823
E00173941,77.57685352622062,20.253164556962027,2.1699819168173597
E00173942,57.142857142857146,36.507936507936506,6.349206349206349
E00016881,73.24561403508773,17.54385964912281,9.210526315789474
E00016915,72.51908396946565,19.84732824427481,7.633587786259542
E00016916,79.94011976047904,12.87425149700599,7.18562874251497
E00016920,79.07692307692308,15.692307692307693,5.230769230769231
E00173950,67.19367588932806,24.50592885375494,8.300395256916996
E00173951,79.86798679867987,13.861386138613861,6.270627062706271
E00016921,75.17241379310344,19.310344827586206,5.517241379310345
E00016922,80.1980198019802,16.831683168316832,2.9702970297029703
E00016923,77.8082191780822,19.178082191780824,3.0136986301369864
E00016925,80.52884615384616,17.307692307692307,2.1634615384615383
E00016926,86.62420382165605,11.146496815286625,2.229299363057325
E00016917,72.64957264957265,21.36752136752137,5.982905982905983
E00016918,78.67036011080333,19.390581717451525,1.9390581717451523
E00016919,87.26708074534162,11.180124223602483,1.5527950310559007
E00016924,82.03883495145631,14.077669902912621,3.883495145631068
E00016927,84.82758620689656,12.758620689655173,2.413793103448276
E00016879,84.72222222222223,13.425925925925926,1.8518518518518519
E00016884,88.855421686747,10.542168674698795,0.6024096385542169
E00016886,86.70694864048339,11.178247734138974,2.1148036253776437
E00016893,90.08498583569406,8.498583569405099,1.41643059490085
E00016885,88.84758364312268,8.921933085501859,2.2304832713754648
E00016887,88.73239436619718,9.389671361502348,1.8779342723004695
E00016889,85.8695652173913,11.594202898550725,2.536231884057971
E00016890,73.99267399267399,24.175824175824175,1.8315018315018314
E00016895,89.96282527881041,8.550185873605948,1.486988847583643
E00016159,89.96138996138995,9.652509652509654,0.3861003861003861
E00016173,91.66666666666667,7.291666666666667,1.0416666666666667
E00016176,88.85017421602788,10.452961672473869,0.6968641114982579
E00016184,80.50847457627118,17.372881355932204,2.11864406779661
E00016186,83.61774744027304,13.651877133105803,2.73037542662116
E00016188,90.29850746268657,7.462686567164178,2.238805970149254
E00016164,86.6096866096866,11.11111111111111,2.2792022792022792
E00016170,74.17218543046357,18.874172185430464,6.953642384105961
E00016175,87.45874587458746,8.25082508250825,4.29042904290429
E00016181,89.0282131661442,10.658307210031348,0.31347962382445144
E00016182,92.0886075949367,7.594936708860759,0.31645569620253167
E00016162,92.33870967741936,7.258064516129033,0.4032258064516129
E00016198,77.09923664122137,19.083969465648856,3.816793893129771
E00016202,83.62369337979094,10.801393728222997,5.574912891986063
E00016205,93.25396825396825,6.746031746031746,0.0
E00016208,84.64419475655431,13.483146067415731,1.8726591760299627
E00016199,80.82191780821918,14.041095890410958,5.136986301369864
E00016200,70.8994708994709,22.751322751322753,6.34920634920635
E00016201,68.9873417721519,23.417721518987342,7.594936708860759
E00016203,83.50515463917526,10.652920962199312,5.84192439862543
E00016207,86.96883852691218,10.76487252124646,2.26628895184136
E00016163,82.6086956521739,11.371237458193981,6.020066889632107
E00016165,81.08108108108108,16.216216216216218,2.7027027027027026
E00016168,91.2280701754386,8.771929824561402,0.0
E00016169,88.12949640287769,10.071942446043165,1.7985611510791366
E00016172,71.05263157894737,21.92982456140351,7.017543859649123
E00016177,88.75,7.916666666666666,3.3333333333333335
E00016219,88.84462151394422,10.358565737051793,0.796812749003984
E00016220,87.54863813229572,11.673151750972762,0.7782101167315175
E00016221,83.05084745762711,15.59322033898305,1.3559322033898304
E00016223,85.11627906976744,11.627906976744185,3.255813953488372
E00016225,80.95238095238095,16.666666666666668,2.380952380952381
E00016255,87.27272727272727,11.818181818181818,0.9090909090909091
E00016218,80.0,17.02127659574468,2.9787234042553195
E00016222,79.76539589442815,17.008797653958943,3.225806451612903
E00016224,84.32601880877743,15.047021943573668,0.6269592476489029
E00016226,86.7741935483871,11.612903225806452,1.6129032258064515
E00016227,80.56338028169014,17.183098591549296,2.2535211267605635
E00016228,87.41007194244604,11.510791366906474,1.079136690647482
E00016229,85.18518518518519,12.592592592592592,2.2222222222222223
E00016230,90.96385542168674,7.831325301204819,1.2048192771084338
E00016231,80.85808580858085,14.85148514851485,4.29042904290429
E00016232,77.58620689655173,19.655172413793103,2.7586206896551726
E00016233,88.0466472303207,8.454810495626822,3.498542274052478
E00016212,89.1025641025641,9.935897435897436,0.9615384615384616
E00016249,87.55186721991701,9.95850622406639,2.4896265560165975
E00016254,90.22082018927445,7.570977917981073,2.2082018927444795
E00173952,87.23404255319149,9.361702127659575,3.404255319148936
E00174016,84.48275862068965,13.362068965517242,2.155172413793103
E00174022,86.13861386138613,12.376237623762377,1.4851485148514851
E00174008,78.43137254901961,21.07843137254902,0.49019607843137253
E00174010,67.67676767676768,30.303030303030305,2.0202020202020203
E00174013,74.19354838709677,24.88479262672811,0.9216589861751152
E00174015,80.11363636363636,19.318181818181817,0.5681818181818182
E00174025,70.33492822966507,28.708133971291865,0.9569377990430622
E00174027,75.65789473684211,23.02631578947368,1.3157894736842106
E00016178,87.6984126984127,9.523809523809524,2.7777777777777777
E00016179,89.01098901098901,10.256410256410255,0.7326007326007326
E00016180,93.46938775510205,6.122448979591837,0.40816326530612246
E00016187,93.47181008902078,5.637982195845697,0.890207715133531
E00016189,95.77464788732394,3.8732394366197185,0.352112676056338
E00016166,92.69662921348315,7.3033707865168545,0.0
E00016167,92.52669039145907,7.473309608540925,0.0
E00016171,84.5360824742268,14.432989690721648,1.0309278350515463
E00016174,92.73504273504274,6.41025641025641,0.8547008547008547
E00016204,89.96138996138995,7.722007722007722,2.3166023166023164
E00016206,92.82868525896414,5.9760956175298805,1.1952191235059761
E00016160,88.38028169014085,10.211267605633804,1.408450704225352
E00016183,88.66396761133603,10.526315789473685,0.8097165991902834
E00016185,91.4027149321267,8.597285067873303,0.0
E00016191,94.58333333333333,5.416666666666667,0.0
E00016195,92.18106995884774,7.407407407407407,0.411522633744856
E00016197,75.29411764705883,23.137254901960784,1.5686274509803921
E00016161,89.0625,9.0625,1.875
E00016190,85.47008547008546,9.82905982905983,4.700854700854701
E00016192,78.2312925170068,18.367346938775512,3.401360544217687
E00016193,72.34042553191489,26.808510638297875,0.851063829787234
E00016194,79.26829268292683,17.479674796747968,3.252032520325203
E00016196,88.02228412256268,10.584958217270195,1.392757660167131
E00016905,88.46153846153847,10.48951048951049,1.048951048951049
E00016907,89.43894389438944,8.58085808580858,1.9801980198019802
E00016908,86.97674418604652,7.906976744186046,5.116279069767442
E00016910,77.51677852348993,20.13422818791946,2.348993288590604
E00016912,84.83412322274881,10.42654028436019,4.739336492890995
E00016909,75.79787234042553,15.159574468085108,9.042553191489361
E00016911,78.26086956521739,14.975845410628018,6.763285024154589
E00016913,81.92488262910798,11.971830985915492,6.103286384976526
E00016914,82.79220779220779,15.90909090909091,1.2987012987012987
E00016896,82.68551236749117,16.607773851590103,0.7067137809187279
E00016898,84.9624060150376,13.157894736842106,1.8796992481203008
E00016900,88.63636363636364,10.714285714285715,0.6493506493506493
E00016901,84.12698412698413,14.285714285714285,1.5873015873015872
E00016904,78.42323651452283,18.67219917012448,2.904564315352697
E00016906,78.18930041152264,20.16460905349794,1.646090534979424
E00016883,84.7953216374269,10.526315789473683,4.678362573099415
E00016888,85.57692307692308,12.820512820512821,1.6025641025641026
E00016891,85.44973544973546,11.904761904761905,2.6455026455026456
E00016892,86.39455782312925,11.904761904761903,1.7006802721088434
E00016894,88.72832369942196,10.69364161849711,0.5780346820809249
E00016880,85.75757575757575,12.424242424242424,1.8181818181818183
E00016897,79.17737789203085,16.966580976863753,3.8560411311053984
E00016899,73.26388888888889,22.569444444444443,4.166666666666667
E00016902,79.25170068027211,17.346938775510203,3.401360544217687
E00016903,83.12883435582822,14.11042944785276,2.7607361963190185
E00016564,80.24316109422493,17.02127659574468,2.735562310030395
E00016567,66.00985221674877,28.07881773399015,5.911330049261084
E00016569,77.88778877887789,18.81188118811881,3.3003300330033003
E00016571,80.33333333333333,17.333333333333336,2.3333333333333335
E00173700,60.9254498714653,30.33419023136247,8.740359897172237
E00173702,59.56416464891041,30.75060532687651,9.685230024213075
E00016558,86.44067796610169,13.135593220338983,0.423728813559322
E00016561,88.07692307692308,11.153846153846153,0.7692307692307693
E00016566,89.41605839416059,9.124087591240876,1.4598540145985401
E00016568,87.95986622073579,10.033444816053512,2.0066889632107023
E00016572,89.28571428571429,10.064935064935066,0.6493506493506493
E00016575,90.6367041198502,8.98876404494382,0.37453183520599254
E00016557,81.44329896907216,14.948453608247423,3.6082474226804124
E00016559,71.38461538461539,23.384615384615383,5.230769230769231
E00016560,73.61963190184049,20.85889570552147,5.521472392638037
E00016562,84.03614457831326,12.650602409638555,3.313253012048193
E00016563,81.37931034482759,16.896551724137932,1.7241379310344827
E00016565,80.49450549450549,15.65934065934066,3.8461538461538463
E00016544,83.70607028753993,11.821086261980831,4.472843450479234
E00016574,87.9746835443038,9.177215189873419,2.848101265822785
E00016576,86.2876254180602,12.040133779264213,1.6722408026755853
E00016577,86.68555240793201,11.89801699716714,1.41643059490085
E00016578,85.60311284046692,11.673151750972764,2.7237354085603114
E00016635,72.87671232876713,21.643835616438356,5.479452054794521
E00016640,91.1864406779661,5.423728813559322,3.389830508474576
E00016641,77.57731958762886,17.783505154639176,4.639175257731958
E00016642,77.36842105263158,18.421052631578945,4.2105263157894735
E00016643,72.94520547945206,19.178082191780824,7.876712328767123
E00016630,85.53459119496856,11.0062893081761,3.4591194968553456
E00016647,82.16216216216216,12.432432432432432,5.405405405405405
E00016648,80.18867924528301,17.29559748427673,2.5157232704402515
E00016649,77.59740259740259,16.883116883116884,5.51948051948052
E00016651,84.77611940298507,11.940298507462687,3.283582089552239
E00016629,76.83923705722071,17.43869209809264,5.722070844686648
E00016650,90.42553191489361,9.21985815602837,0.3546099290780142
E00016652,81.88679245283019,12.075471698113208,6.037735849056603
E00016654,74.4,20.4,5.2
E00016657,82.03125,14.453125,3.515625
E00016633,70.08196721311475,25.0,4.918032786885246
E00016636,61.160714285714285,38.39285714285714,0.44642857142857145
E00016638,57.51633986928105,31.372549019607842,11.11111111111111
E00016639,85.14412416851441,11.086474501108647,3.7694013303769403
E00016674,85.32818532818533,12.355212355212355,2.3166023166023164
E00174018,61.79775280898876,35.95505617977528,2.247191011235955
E00174019,79.375,18.125,2.5
E00174021,57.0,33.0,10.0
E00016628,78.4375,19.375,2.1875
E00016637,72.46049661399549,20.54176072234763,6.997742663656885
E00174024,73.33333333333333,25.0,1.6666666666666667
E00174029,78.92561983471074,17.355371900826448,3.7190082644628095
E00174030,69.85645933014354,20.09569377990431,10.047846889952153
E00016644,71.30044843049328,22.6457399103139,6.053811659192825
E00016645,73.02452316076294,16.62125340599455,10.354223433242506
E00016646,74.01574803149606,20.47244094488189,5.511811023622047
E00016584,65.48223350253807,29.272419627749578,5.2453468697123515
E00016596,85.47854785478548,12.211221122112212,2.31023102310231
E00016598,80.1255230125523,15.271966527196653,4.602510460251047
E00016623,84.34782608695652,13.333333333333334,2.318840579710145
E00174036,83.50515463917526,14.948453608247423,1.5463917525773194
E00174038,66.18004866180048,21.167883211678834,12.652068126520682
E00016585,72.58687258687259,24.324324324324323,3.088803088803089
E00016593,85.83162217659138,13.347022587268995,0.8213552361396304
E00016600,96.73024523160763,2.9972752043596733,0.2724795640326976
E00016602,95.70552147239263,3.9877300613496933,0.3067484662576687
E00016624,83.87096774193549,13.709677419354838,2.419354838709677
E00016625,90.22801302931596,9.120521172638437,0.6514657980456026
E00016587,90.71428571428571,7.619047619047619,1.6666666666666665
E00016594,84.21052631578948,13.931888544891642,1.8575851393188856
E00016605,82.32323232323232,16.41414141414141,1.2626262626262625
E00016608,90.35532994923858,6.091370558375635,3.5532994923857864
E00016626,92.04892966360856,6.72782874617737,1.2232415902140672
