OA11CD,Main language is English,Main language is not English: Can speak English very well,Main language is not English: Can speak English well,Main language is not English: Cannot speak English well,Main language is not English: Cannot speak English
E00016939,84.82758620689656,6.551724137931035,4.482758620689655,4.137931034482759,0.0
E00016496,82.52032520325203,6.9105691056910565,8.130081300813009,2.032520325203252,0.4065040650406504
E00016517,91.62995594713657,4.405286343612334,2.643171806167401,1.3215859030837005,0.0
E00016518,91.14391143911439,2.952029520295203,2.5830258302583027,2.952029520295203,0.36900369003690037
E00016523,84.54935622317596,7.296137339055794,4.291845493562231,3.8626609442060085,0.0
E00016524,89.55696202531645,5.063291139240507,4.113924050632911,1.2658227848101267,0.0
E00016525,85.24590163934427,5.737704918032787,4.098360655737705,3.6885245901639343,1.2295081967213115
E00016497,82.14285714285714,9.126984126984127,5.9523809523809526,2.7777777777777777,0.0
E00016527,77.37556561085972,9.95475113122172,8.597285067873303,3.167420814479638,0.9049773755656109
E00016528,76.09756097560975,15.609756097560975,7.317073170731708,0.975609756097561,0.0
E00016531,86.79245283018868,6.289308176100629,4.40251572327044,2.5157232704402515,0.0
E00016532,77.07317073170732,13.658536585365853,6.829268292682927,2.4390243902439024,0.0
E00016535,80.95238095238095,9.956709956709958,6.4935064935064934,2.1645021645021645,0.4329004329004329
E00016520,90.87301587301587,3.5714285714285716,3.1746031746031744,1.9841269841269842,0.3968253968253968
E00016522,93.5361216730038,2.2813688212927756,3.041825095057034,1.1406844106463878,0.0
E00016526,86.07142857142857,7.142857142857143,5.714285714285714,0.7142857142857143,0.35714285714285715
E00016529,89.80392156862744,5.490196078431373,2.3529411764705883,1.9607843137254901,0.39215686274509803
E00016530,88.8135593220339,4.745762711864407,4.745762711864407,1.3559322033898304,0.3389830508474576
E00016533,84.9673202614379,7.516339869281046,5.882352941176471,0.6535947712418301,0.9803921568627451
E00016534,86.5979381443299,6.529209621993127,4.810996563573883,1.7182130584192439,0.3436426116838488
E00016536,84.84848484848484,6.734006734006734,5.3872053872053876,2.356902356902357,0.6734006734006734
E00016537,89.1304347826087,3.9855072463768115,4.3478260869565215,2.536231884057971,0.0
E00016538,87.11656441717791,7.668711656441718,3.9877300613496933,1.2269938650306749,0.0
E00016539,87.45980707395498,5.144694533762058,6.430868167202572,0.6430868167202572,0.3215434083601286
E00016830,91.36904761904762,3.2738095238095237,2.6785714285714284,2.380952380952381,0.2976190476190476
E00016839,83.61344537815125,10.084033613445378,4.621848739495798,1.680672268907563,0.0
E00016845,92.17687074829932,5.442176870748299,2.380952380952381,0.0,0.0
E00016872,87.03170028818444,8.069164265129682,3.4582132564841497,1.440922190201729,0.0
E00016873,90.81272084805654,4.240282685512367,4.240282685512367,0.7067137809187279,0.0
E00016838,83.58208955223881,6.343283582089552,5.223880597014926,3.7313432835820897,1.1194029850746268
E00016840,86.33540372670808,6.521739130434782,4.3478260869565215,2.7950310559006213,0.0
E00016847,88.84297520661157,6.6115702479338845,2.479338842975207,2.0661157024793386,0.0
E00016852,87.98076923076923,6.25,4.8076923076923075,0.9615384615384616,0.0
E00016858,89.91228070175438,3.508771929824561,3.508771929824561,2.6315789473684212,0.43859649122807015
E00016874,97.98994974874371,0.5025125628140703,1.5075376884422111,0.0,0.0
E00016826,84.6938775510204,7.482993197278912,5.1020408163265305,2.7210884353741496,0.0
E00016831,87.83269961977186,7.224334600760456,3.802281368821293,0.7604562737642585,0.38022813688212925
E00016832,89.74358974358974,4.700854700854701,3.4188034188034186,1.2820512820512822,0.8547008547008547
E00016833,90.22082018927445,4.73186119873817,4.100946372239748,0.9463722397476341,0.0
E00016875,85.08064516129032,7.258064516129032,6.451612903225806,0.8064516129032258,0.4032258064516129
E00016828,89.95633187772926,4.366812227074236,4.8034934497816595,0.8733624454148472,0.0
E00016850,90.14778325123153,5.41871921182266,2.955665024630542,1.477832512315271,0.0
E00016854,87.4015748031496,4.724409448818897,4.330708661417323,3.543307086614173,0.0
E00016855,87.75510204081633,5.1020408163265305,5.612244897959184,1.0204081632653061,0.5102040816326531
E00016857,88.14229249011858,7.1146245059288535,3.952569169960474,0.7905138339920948,0.0
E00016878,81.56862745098039,7.8431372549019605,7.450980392156863,3.1372549019607843,0.0
E00016827,85.93272171253822,5.81039755351682,4.892966360856269,2.4464831804281344,0.9174311926605505
E00016834,89.03654485049834,2.990033222591362,4.983388704318937,2.6578073089700998,0.33222591362126247
E00016842,85.88709677419355,6.451612903225806,5.645161290322581,1.6129032258064515,0.4032258064516129
E00016856,74.07407407407408,15.74074074074074,8.333333333333334,1.8518518518518519,0.0
E00016876,88.39779005524862,3.867403314917127,4.419889502762431,2.7624309392265194,0.5524861878453039
