OA11CD,United Kingdom,Europe,Africa,Middle East and Asia,The Americas and the Caribbean,Antarctica and Oceania,Other
E00016714,61.111111111111114,8.823529411764705,12.091503267973856,8.823529411764707,8.823529411764707,0.32679738562091504,-2.842170943040401e-14
E00016715,67.3780487804878,10.365853658536585,8.231707317073171,3.9634146341463414,7.621951219512195,2.4390243902439024,0.0
E00016675,48.06866952789699,23.605150214592275,9.44206008583691,9.44206008583691,9.44206008583691,0.0,-1.4210854715202004e-14
E00016677,51.91570881226053,17.43295019157088,7.854406130268199,16.47509578544061,6.130268199233717,0.19157088122605365,0.0
E00016683,47.74193548387097,17.741935483870968,16.774193548387096,10.96774193548387,5.161290322580645,1.6129032258064515,1.4210854715202004e-14
E00016697,56.130790190735695,10.899182561307901,17.438692098092645,8.446866485013624,7.084468664850136,0.0,0.0
E00173940,62.716763005780344,6.069364161849712,14.739884393063583,6.069364161849711,10.115606936416185,0.28901734104046245,1.4210854715202004e-14
E00173949,47.422680412371136,17.525773195876287,16.237113402061855,11.597938144329897,6.185567010309279,1.0309278350515463,0.0
E00016684,51.70940170940171,16.666666666666668,13.247863247863247,10.683760683760683,7.264957264957265,0.42735042735042733,0.0
E00016687,49.72375690607735,16.022099447513813,16.022099447513813,11.602209944751381,5.524861878453039,1.1049723756906078,0.0
E00016694,62.99694189602447,8.256880733944953,12.232415902140673,10.703363914373089,5.81039755351682,0.0,0.0
E00016718,48.828125,4.6875,19.140625,10.9375,16.40625,0.0,0.0
E00016721,49.17355371900826,8.264462809917354,25.619834710743802,4.958677685950414,11.983471074380166,0.0,0.0
E00016723,49.07063197026022,7.063197026022305,24.1635687732342,8.178438661710038,11.524163568773234,0.0,0.0
E00016679,69.18238993710692,6.60377358490566,11.320754716981131,3.459119496855346,8.80503144654088,0.6289308176100629,0.0
E00016689,69.08396946564885,8.396946564885496,9.923664122137405,2.6717557251908395,8.396946564885496,1.5267175572519085,0.0
E00016693,64.30594900849859,9.915014164305948,9.63172804532578,7.648725212464589,8.498583569405099,0.0,1.4210854715202004e-14
E00016701,63.392857142857146,12.053571428571429,12.946428571428571,4.910714285714286,5.357142857142857,0.8928571428571429,0.4464285714285694
E00173939,54.883720930232556,13.023255813953488,24.651162790697676,1.3953488372093024,5.116279069767442,0.9302325581395349,1.4210854715202004e-14
E00016210,62.9080118694362,11.869436201780415,10.385756676557863,5.9347181008902075,8.90207715133531,0.0,1.4210854715202004e-14
E00016239,59.07692307692308,13.23076923076923,10.153846153846153,7.384615384615385,9.23076923076923,0.9230769230769231,1.4210854715202004e-14
E00016240,67.24137931034483,7.471264367816092,17.24137931034483,4.597701149425287,3.4482758620689653,0.0,0.0
E00016241,57.19178082191781,10.616438356164384,16.095890410958905,8.904109589041095,7.191780821917808,0.0,0.0
E00016245,49.07749077490775,7.380073800738007,24.723247232472325,10.33210332103321,7.749077490774908,0.7380073800738007,0.0
E00016211,57.41444866920152,9.505703422053232,11.406844106463879,3.041825095057034,18.250950570342205,0.38022813688212925,0.0
E00016213,62.903225806451616,10.75268817204301,13.709677419354838,5.645161290322581,6.720430107526882,0.0,0.2688172043010866
E00016244,60.055865921787706,10.614525139664805,15.083798882681565,5.027932960893855,8.659217877094973,0.5586592178770949,1.4210854715202004e-14
E00016250,60.431654676258994,9.712230215827336,12.589928057553957,1.4388489208633093,8.633093525179856,7.194244604316546,-1.4210854715202004e-14
E00174011,50.467289719626166,13.08411214953271,3.7383177570093458,26.16822429906542,5.607476635514018,0.9345794392523364,0.0
E00174032,58.23293172690763,11.646586345381527,13.052208835341366,4.016064257028113,11.847389558232932,0.8032128514056225,0.40160642570280913
E00174033,70.22900763358778,6.870229007633588,12.213740458015268,0.0,10.687022900763358,0.0,1.4210854715202004e-14
E00016216,70.35928143712574,12.574850299401197,6.88622754491018,3.2934131736526946,5.688622754491018,1.1976047904191616,0.0
E00016236,54.35356200527705,19.525065963060683,6.596306068601583,6.332453825857519,11.08179419525066,1.8469656992084433,0.26385224274407904
E00016246,64.22535211267606,10.704225352112676,13.52112676056338,7.323943661971831,3.0985915492957745,1.1267605633802817,0.0
E00016248,66.56050955414013,17.515923566878982,2.8662420382165603,6.687898089171974,4.45859872611465,1.910828025477707,0.0
E00016252,67.3076923076923,8.516483516483516,8.516483516483516,5.21978021978022,8.516483516483516,1.9230769230769231,0.0
E00016214,62.46719160104987,13.385826771653543,8.136482939632545,4.986876640419948,10.236220472440944,0.7874015748031497,-1.4210854715202004e-14
E00016215,73.71794871794872,11.85897435897436,4.166666666666667,2.2435897435897436,7.051282051282051,0.9615384615384616,-1.4210854715202004e-14
E00016217,66.25310173697271,10.918114143920596,8.6848635235732,4.4665012406947895,8.188585607940446,1.2406947890818858,0.24813895781639417
E00016237,57.48299319727891,15.306122448979592,11.904761904761905,7.142857142857143,6.802721088435374,1.0204081632653061,0.34013605442179085
E00016247,74.19354838709677,6.810035842293907,6.810035842293907,1.4336917562724014,8.960573476702509,1.7921146953405018,2.842170943040401e-14
E00016253,62.214983713355046,14.006514657980457,6.514657980456026,3.9087947882736156,11.400651465798045,1.9543973941368078,1.4210854715202004e-14
E00016209,63.48837209302326,9.069767441860465,13.023255813953488,6.511627906976744,7.674418604651163,0.23255813953488372,0.0
E00016235,51.785714285714285,21.07142857142857,7.857142857142857,11.071428571428571,7.5,0.7142857142857143,0.0
E00016238,65.8974358974359,11.794871794871794,6.666666666666667,7.435897435897436,7.435897435897436,0.7692307692307693,0.0
E00173941,63.855421686746986,13.253012048192772,6.024096385542169,12.220309810671257,2.9259896729776247,1.721170395869191,1.4210854715202004e-14
E00173942,36.80297397769517,23.42007434944238,6.691449814126394,25.278810408921935,7.806691449814126,0.0,-1.4210854715202004e-14
E00016881,50.86206896551724,11.206896551724139,18.103448275862068,12.931034482758621,6.0344827586206895,0.8620689655172413,1.4210854715202004e-14
E00016915,49.46996466431096,14.487632508833922,20.141342756183747,6.713780918727915,9.187279151943462,0.0,0.0
E00016916,59.05292479108635,7.520891364902507,20.891364902506965,4.735376044568246,7.520891364902507,0.2785515320334262,0.0
E00016920,50.150150150150154,9.90990990990991,21.62162162162162,8.408408408408409,9.60960960960961,0.3003003003003003,0.0
E00173950,45.833333333333336,14.015151515151516,14.015151515151516,13.636363636363637,11.363636363636363,1.1363636363636365,-1.4210854715202004e-14
E00173951,52.3961661341853,7.667731629392971,16.293929712460063,12.460063897763579,11.182108626198083,0.0,1.4210854715202004e-14
E00016921,58.27814569536424,11.589403973509935,11.920529801324504,6.953642384105961,11.258278145695364,0.0,0.0
E00016922,56.68789808917197,14.968152866242038,8.598726114649681,5.732484076433121,12.738853503184714,1.2738853503184713,0.0
E00016923,65.51724137931035,9.283819628647215,9.814323607427056,6.10079575596817,7.957559681697613,1.3262599469496021,-1.4210854715202004e-14
E00016925,56.97674418604651,18.83720930232558,4.4186046511627906,3.7209302325581395,10.465116279069768,5.5813953488372094,-1.4210854715202004e-14
E00016926,64.39169139465875,8.90207715133531,14.243323442136498,2.9673590504451037,9.495548961424332,0.0,1.4210854715202004e-14
E00016917,57.55693581780538,17.391304347826086,6.625258799171843,5.175983436853002,12.008281573498964,1.2422360248447204,1.4210854715202004e-14
E00016918,65.21739130434783,16.032608695652172,7.880434782608695,3.8043478260869565,4.619565217391305,2.1739130434782608,0.2717391304347956
E00016919,67.6829268292683,12.804878048780488,7.317073170731708,3.048780487804878,7.926829268292683,1.2195121951219512,0.0
E00016924,68.38407494145198,12.646370023419204,8.430913348946136,5.620608899297424,3.0444964871194378,1.873536299765808,1.4210854715202004e-14
E00016927,67.33333333333333,14.0,7.333333333333333,3.6666666666666665,5.0,2.3333333333333335,0.3333333333333428
E00016879,76.12612612612612,7.432432432432432,4.504504504504505,5.405405405405405,5.18018018018018,1.1261261261261262,0.22522522522523047
E00016884,73.121387283237,10.982658959537572,4.624277456647399,1.7341040462427746,6.358381502890174,2.8901734104046244,0.2890173410404486
E00016886,69.82758620689656,11.494252873563218,2.586206896551724,6.32183908045977,7.471264367816092,2.0114942528735633,0.2873563218390842
E00016893,76.48648648648648,9.72972972972973,5.405405405405405,2.7027027027027026,4.864864864864865,0.5405405405405406,0.2702702702702595
E00016885,68.36363636363636,10.545454545454545,8.727272727272727,4.7272727272727275,5.818181818181818,1.8181818181818181,1.4210854715202004e-14
E00016887,76.38888888888889,9.25925925925926,2.314814814814815,5.555555555555555,4.62962962962963,1.8518518518518519,0.0
E00016889,64.48275862068965,10.344827586206897,12.068965517241379,6.206896551724138,6.551724137931035,0.3448275862068966,1.4210854715202004e-14
E00016890,56.610169491525426,13.559322033898304,12.88135593220339,9.830508474576272,6.440677966101695,0.6779661016949152,0.0
E00016895,71.42857142857143,11.071428571428571,2.857142857142857,7.142857142857143,5.357142857142857,2.142857142857143,0.0
E00016159,71.58671586715867,14.022140221402214,3.321033210332103,5.904059040590406,2.952029520295203,1.845018450184502,0.36900369003690514
E00016173,71.8543046357616,8.609271523178808,4.966887417218543,5.629139072847682,6.953642384105961,1.9867549668874172,0.0
E00016176,81.07255520504732,10.410094637223974,2.2082018927444795,2.5236593059936907,2.5236593059936907,1.2618296529968454,-1.4210854715202004e-14
E00016184,60.816326530612244,13.877551020408163,7.755102040816326,10.204081632653061,6.530612244897959,0.8163265306122449,1.4210854715202004e-14
E00016186,66.45161290322581,16.129032258064516,4.193548387096774,9.67741935483871,2.2580645161290325,1.2903225806451613,0.0
E00016188,75.26501766784452,12.014134275618375,2.1201413427561837,4.240282685512367,2.4734982332155475,3.5335689045936394,0.35335689045936647
E00016164,72.42339832869081,11.142061281337048,5.8495821727019495,3.3426183844011144,5.8495821727019495,1.1142061281337048,0.27855153203343264
E00016170,54.79876160990712,17.3374613003096,8.359133126934985,13.003095975232197,5.572755417956657,0.9287925696594427,0.0
E00016175,71.74603174603175,10.476190476190478,6.031746031746032,4.444444444444445,6.349206349206349,0.9523809523809523,0.0
E00016181,75.3012048192771,7.831325301204819,6.927710843373494,2.108433734939759,6.927710843373494,0.9036144578313253,1.4210854715202004e-14
E00016182,79.1044776119403,9.552238805970148,3.8805970149253732,2.388059701492537,4.776119402985074,0.29850746268656714,0.0
E00016162,80.1556420233463,7.392996108949417,3.11284046692607,5.058365758754864,2.3346303501945527,1.9455252918287937,0.0
E00016198,64.62093862815884,11.552346570397113,10.830324909747292,6.137184115523466,5.415162454873646,1.444043321299639,-1.4210854715202004e-14
E00016202,61.8421052631579,8.552631578947368,13.81578947368421,8.223684210526315,7.565789473684211,0.0,1.4210854715202004e-14
E00016205,86.6412213740458,6.106870229007634,2.2900763358778624,1.9083969465648856,1.9083969465648856,1.1450381679389312,-1.4210854715202004e-14
E00016208,74.91408934707904,15.807560137457044,2.0618556701030926,1.7182130584192439,3.4364261168384878,1.7182130584192439,0.3436426116838476
E00016199,59.28338762214984,9.120521172638437,15.635179153094462,11.074918566775244,4.88599348534202,0.0,0.0
E00016200,45.7286432160804,5.025125628140703,33.66834170854271,8.542713567839195,6.532663316582915,0.5025125628140703,0.0
E00016201,43.63636363636363,8.484848484848484,22.424242424242426,12.727272727272727,12.727272727272727,0.0,0.0
E00016203,54.0,5.0,23.333333333333332,8.666666666666666,8.333333333333334,0.6666666666666666,0.0
E00016207,73.9612188365651,6.925207756232687,8.033240997229917,5.54016620498615,4.986149584487535,0.554016620498615,0.0
E00016163,70.78313253012048,12.650602409638555,3.3132530120481927,5.120481927710843,3.0120481927710845,5.120481927710843,0.0
E00016165,68.72727272727273,17.454545454545453,1.4545454545454546,4.0,4.7272727272727275,3.6363636363636362,-1.4210854715202004e-14
E00016168,74.71910112359551,8.98876404494382,3.3707865168539324,5.617977528089888,5.056179775280899,2.247191011235955,1.4210854715202004e-14
E00016169,73.88316151202748,9.621993127147766,3.4364261168384878,6.529209621993127,4.4673539518900345,2.0618556701030926,0.0
E00016172,57.83132530120482,17.26907630522088,3.21285140562249,14.859437751004016,5.622489959839357,1.2048192771084338,1.4210854715202004e-14
E00016177,75.87548638132296,8.560311284046692,2.7237354085603114,5.836575875486381,4.280155642023346,2.3346303501945527,0.3891050583657574
E00016219,69.31818181818181,12.878787878787879,7.575757575757576,2.272727272727273,6.818181818181818,0.7575757575757576,0.37878787878790376
E00016220,74.6376811594203,11.956521739130434,3.260869565217391,1.8115942028985508,6.521739130434782,1.8115942028985508,0.0
E00016221,72.11538461538461,11.538461538461538,5.448717948717949,4.166666666666667,5.128205128205129,1.6025641025641026,1.4210854715202004e-14
E00016223,74.55357142857143,12.053571428571427,2.232142857142857,4.910714285714286,4.910714285714286,1.3392857142857142,-1.4210854715202004e-14
E00016225,61.74242424242424,17.424242424242426,7.575757575757576,4.924242424242424,6.818181818181818,1.5151515151515151,0.0
E00016255,69.02654867256638,16.371681415929203,3.5398230088495577,3.5398230088495577,4.867256637168142,2.6548672566371683,0.0
E00016218,67.74193548387096,16.532258064516128,4.032258064516129,4.838709677419355,3.629032258064516,3.225806451612903,1.4210854715202004e-14
E00016222,61.32596685082873,14.088397790055248,9.94475138121547,4.143646408839779,8.56353591160221,1.9337016574585635,-1.4210854715202004e-14
E00016224,71.64179104477611,11.940298507462687,5.6716417910447765,4.477611940298507,4.477611940298507,1.492537313432836,0.2985074626865867
E00016226,65.86102719033232,14.501510574018127,9.969788519637461,3.0211480362537766,5.740181268882175,0.9063444108761329,0.0
E00016227,64.78494623655914,12.096774193548386,6.182795698924731,10.21505376344086,4.56989247311828,1.6129032258064515,0.5376344086021589
E00016228,67.24137931034483,10.344827586206897,5.172413793103448,4.137931034482759,9.310344827586206,3.793103448275862,1.4210854715202004e-14
E00016229,70.30162412993039,11.368909512761022,7.65661252900232,4.176334106728539,5.336426914153132,1.160092807424594,1.4210854715202004e-14
E00016230,71.5909090909091,8.806818181818182,6.25,3.409090909090909,9.090909090909092,0.8522727272727273,-1.4210854715202004e-14
E00016231,61.217948717948715,10.897435897435898,14.102564102564102,4.487179487179487,8.653846153846153,0.6410256410256411,0.0
E00016232,61.16504854368932,13.592233009708739,9.70873786407767,6.472491909385114,7.766990291262136,1.2944983818770226,0.0
E00016233,63.858695652173914,7.336956521739131,12.5,7.065217391304348,8.695652173913043,0.5434782608695652,0.0
E00016212,74.23312883435582,7.361963190184049,10.736196319018404,2.7607361963190185,3.9877300613496933,0.6134969325153374,0.30674846625768737
E00016249,65.9919028340081,5.668016194331984,13.360323886639677,5.668016194331984,9.31174089068826,0.0,0.0
E00016254,77.77777777777777,9.25925925925926,3.7037037037037037,4.012345679012346,4.012345679012346,0.9259259259259259,0.308641975308646
E00173952,62.55144032921811,15.226337448559672,9.053497942386832,6.584362139917696,5.349794238683128,1.2345679012345678,-1.4210854715202004e-14
E00174016,72.01646090534979,10.699588477366255,6.995884773662551,5.349794238683128,4.11522633744856,0.823045267489712,-1.4210854715202004e-14
E00174022,70.5607476635514,10.74766355140187,5.607476635514018,7.4766355140186915,3.7383177570093458,1.8691588785046729,0.0
E00174008,57.990867579908674,12.785388127853881,3.1963470319634704,19.634703196347033,2.73972602739726,3.65296803652968,0.0
E00174010,36.27450980392157,23.03921568627451,5.392156862745098,29.901960784313726,2.450980392156863,2.9411764705882355,0.0
E00174013,39.20704845814978,23.788546255506606,9.251101321585903,20.26431718061674,2.643171806167401,4.845814977973569,-1.4210854715202004e-14
E00174015,52.48618784530387,19.337016574585636,6.629834254143646,14.3646408839779,5.524861878453039,1.6574585635359116,0.0
E00174025,42.129629629629626,22.685185185185183,4.62962962962963,24.074074074074073,4.166666666666667,2.314814814814815,0.0
E00174027,51.265822784810126,19.62025316455696,3.1645569620253164,17.72151898734177,4.430379746835443,3.7974683544303796,1.4210854715202004e-14
E00016178,73.86363636363636,12.878787878787879,4.545454545454546,3.409090909090909,3.787878787878788,1.5151515151515151,1.4210854715202004e-14
E00016179,72.95373665480427,9.252669039145907,8.896797153024911,3.9145907473309607,4.270462633451957,0.7117437722419929,0.0
E00016180,72.03065134099617,10.344827586206897,3.4482758620689653,4.597701149425287,7.662835249042145,1.9157088122605364,0.0
E00016187,81.76638176638177,5.698005698005698,3.4188034188034186,2.2792022792022792,4.843304843304844,1.4245014245014245,0.5698005698005488
E00016189,83.55263157894737,7.565789473684211,2.6315789473684212,1.9736842105263157,3.9473684210526314,0.32894736842105265,0.0
E00016166,77.29729729729729,10.81081081081081,4.324324324324325,2.7027027027027026,3.7837837837837838,1.0810810810810811,0.0
E00016167,80.33898305084746,6.101694915254237,5.084745762711864,4.067796610169491,3.0508474576271185,1.3559322033898304,0.0
E00016171,72.05387205387206,9.764309764309765,2.6936026936026938,8.754208754208754,5.3872053872053876,1.3468013468013469,0.0
E00016174,79.83870967741936,8.46774193548387,1.2096774193548387,3.225806451612903,4.435483870967742,2.8225806451612905,0.0
E00016204,75.93984962406014,8.646616541353383,3.3834586466165413,3.7593984962406015,5.639097744360902,2.6315789473684212,0.0
E00016206,80.1526717557252,8.778625954198473,1.1450381679389312,5.343511450381679,3.053435114503817,1.5267175572519085,-1.4210854715202004e-14
E00016160,73.57859531772576,10.367892976588628,2.6755852842809364,9.698996655518394,3.3444816053511706,0.33444816053511706,-1.4210854715202004e-14
E00016183,71.875,11.328125,2.34375,5.078125,7.8125,1.5625,0.0
E00016185,77.44680851063829,9.787234042553191,3.8297872340425534,1.2765957446808511,5.531914893617022,1.2765957446808511,0.8510638297872362
E00016191,81.30081300813008,8.130081300813007,2.032520325203252,4.471544715447155,1.6260162601626016,2.032520325203252,0.4065040650406644
E00016195,79.84496124031008,9.689922480620154,3.10077519379845,1.550387596899225,3.488372093023256,2.3255813953488373,-1.4210854715202004e-14
E00016197,64.52830188679245,17.358490566037737,7.169811320754717,5.283018867924528,2.641509433962264,3.018867924528302,0.0
E00016161,69.16167664670658,14.970059880239521,5.9880239520958085,2.9940119760479043,5.9880239520958085,0.8982035928143712,1.4210854715202004e-14
E00016190,65.14522821576763,14.107883817427386,6.639004149377594,3.7344398340248963,10.37344398340249,0.0,0.0
E00016192,61.81229773462783,16.181229773462782,13.268608414239482,5.501618122977346,2.912621359223301,0.32362459546925565,1.4210854715202004e-14
E00016193,48.987854251012145,19.838056680161944,9.7165991902834,17.004048582995953,2.834008097165992,1.6194331983805668,0.0
E00016194,60.0,14.230769230769232,10.76923076923077,5.769230769230769,8.461538461538462,0.7692307692307693,-1.4210854715202004e-14
E00016196,67.72486772486772,8.730158730158731,12.16931216931217,5.291005291005291,4.761904761904762,1.3227513227513228,0.0
E00016905,65.54054054054055,9.121621621621623,8.783783783783784,4.054054054054054,11.486486486486486,0.6756756756756757,0.3378378378378244
E00016907,74.52229299363057,6.687898089171974,4.45859872611465,5.414012738853503,8.9171974522293,0.0,0.0
E00016908,50.442477876106196,5.309734513274336,14.601769911504425,7.964601769911504,21.68141592920354,0.0,0.0
E00016910,53.459119496855344,8.49056603773585,23.58490566037736,2.5157232704402515,11.949685534591195,0.0,0.0
E00016912,53.125,6.696428571428571,20.535714285714285,4.464285714285714,14.732142857142858,0.44642857142857145,0.0
E00016909,55.55555555555556,11.604938271604938,18.02469135802469,5.679012345679013,8.395061728395062,0.49382716049382713,0.24691358024691112
E00016911,62.979683972911964,11.963882618510159,10.15801354401806,5.643340857787811,9.255079006772009,0.0,0.0
E00016913,63.19290465631929,8.2039911308204,17.073170731707318,4.212860310421286,7.095343680709535,0.0,0.22172949002215603
E00016914,56.083086053412465,9.495548961424332,22.8486646884273,4.747774480712166,6.824925816023739,0.0,1.4210854715202004e-14
E00016896,70.33333333333333,14.333333333333334,3.0,4.333333333333333,7.0,1.0,1.4210854715202004e-14
E00016898,70.7581227436823,11.191335740072201,7.2202166064981945,5.415162454873646,4.693140794223827,0.36101083032490977,0.36101083032490067
E00016900,68.27794561933534,11.48036253776435,10.574018126888218,2.416918429003021,6.3444108761329305,0.9063444108761329,1.4210854715202004e-14
E00016901,58.93719806763285,10.628019323671499,13.526570048309178,7.729468599033816,6.763285024154589,2.4154589371980677,0.0
E00016904,56.70498084291188,14.559386973180077,16.85823754789272,3.8314176245210727,7.2796934865900385,0.7662835249042146,0.0
E00016906,57.735849056603776,15.849056603773585,10.566037735849056,6.7924528301886795,7.9245283018867925,0.7547169811320755,0.37735849056603854
E00016883,67.2316384180791,11.864406779661017,4.519774011299435,6.497175141242938,7.627118644067797,2.2598870056497176,0.0
E00016888,64.7239263803681,10.122699386503069,10.736196319018404,4.9079754601226995,7.975460122699387,1.5337423312883436,0.0
E00016891,68.62244897959184,11.224489795918368,8.673469387755102,5.357142857142857,5.86734693877551,0.25510204081632654,-1.4210854715202004e-14
E00016892,66.88524590163935,12.78688524590164,6.229508196721311,4.590163934426229,7.868852459016393,1.639344262295082,-1.4210854715202004e-14
E00016894,68.64406779661017,12.146892655367232,5.084745762711864,3.1073446327683616,9.03954802259887,1.694915254237288,0.28248587570621453
E00016880,70.60518731988472,10.662824207492795,7.780979827089337,4.034582132564841,5.475504322766571,1.440922190201729,1.4210854715202004e-14
E00016897,56.575682382134,14.392059553349876,11.910669975186105,8.6848635235732,7.94044665012407,0.49627791563275436,-1.4210854715202004e-14
E00016899,60.38961038961039,19.155844155844157,5.8441558441558445,8.116883116883116,5.194805194805195,1.2987012987012987,-1.4210854715202004e-14
E00016902,64.83870967741936,12.580645161290324,9.03225806451613,3.5483870967741935,7.096774193548387,2.903225806451613,0.0
E00016903,64.45086705202313,15.606936416184972,8.670520231213873,3.179190751445087,6.6473988439306355,1.4450867052023122,-1.4210854715202004e-14
E00016564,65.29411764705883,7.9411764705882355,3.5294117647058822,9.411764705882353,13.235294117647058,0.5882352941176471,0.0
E00016567,55.39906103286385,16.901408450704224,19.248826291079812,4.225352112676056,4.225352112676056,0.0,0.0
E00016569,64.90683229813665,16.459627329192546,3.1055900621118013,7.142857142857143,8.385093167701863,0.0,0.0
E00016571,67.85714285714286,11.03896103896104,4.545454545454546,12.012987012987013,2.9220779220779223,1.6233766233766234,0.0
E00173700,37.755102040816325,20.66326530612245,29.591836734693878,3.5714285714285716,7.908163265306122,0.5102040816326531,0.0
E00173702,43.294117647058826,21.647058823529413,26.352941176470587,2.823529411764706,5.647058823529412,0.23529411764705882,1.4210854715202004e-14
E00016558,65.98360655737704,9.426229508196721,12.295081967213115,4.918032786885246,6.967213114754099,0.4098360655737705,0.0
E00016561,63.80597014925373,13.432835820895521,9.328358208955224,1.8656716417910448,10.074626865671641,1.492537313432836,0.0
E00016566,67.49116607773851,8.480565371024735,11.307420494699647,3.1802120141342756,9.187279151943462,0.35335689045936397,1.4210854715202004e-14
E00016568,71.20253164556962,12.658227848101266,2.2151898734177213,4.746835443037975,7.594936708860759,1.5822784810126582,-1.4210854715202004e-14
E00016572,72.67080745341615,8.385093167701864,8.695652173913043,1.8633540372670807,6.211180124223603,2.1739130434782608,-1.4210854715202004e-14
E00016575,77.58007117437722,8.896797153024911,2.1352313167259784,3.202846975088968,5.693950177935943,2.491103202846975,0.0
E00016557,61.19402985074627,12.935323383084578,8.955223880597014,8.955223880597014,7.960199004975125,0.0,0.0
E00016559,46.52567975830816,16.31419939577039,13.293051359516616,9.365558912386707,13.897280966767372,0.6042296072507553,1.4210854715202004e-14
E00016560,48.961424332344215,18.397626112759642,10.682492581602373,12.462908011869436,8.308605341246292,1.1869436201780414,0.0
E00016562,69.45244956772335,7.204610951008646,8.93371757925072,6.340057636887608,6.916426512968299,1.1527377521613833,-1.4210854715202004e-14
E00016563,61.333333333333336,12.333333333333334,7.666666666666667,8.0,9.666666666666666,0.3333333333333333,0.6666666666666572
E00016565,65.22911051212938,7.547169811320755,13.20754716981132,5.121293800539084,8.355795148247978,0.5390835579514824,0.0
E00016544,67.8125,14.375,6.25,1.875,8.75,0.9375,0.0
E00016574,68.0,8.307692307692308,4.923076923076923,8.923076923076923,8.615384615384615,1.2307692307692308,1.4210854715202004e-14
E00016576,71.66123778501628,8.469055374592834,6.188925081433225,5.537459283387622,6.840390879478828,1.3029315960912051,0.0
E00016577,73.45844504021447,11.26005361930295,4.825737265415549,2.680965147453083,6.166219839142091,1.6085790884718498,0.0
E00016578,77.23880597014926,8.955223880597014,1.8656716417910448,5.223880597014926,5.970149253731344,0.746268656716418,-1.4210854715202004e-14
E00016635,54.40414507772021,16.321243523316063,11.917098445595855,12.953367875647668,3.1088082901554404,1.2953367875647668,0.0
E00016640,74.19354838709677,7.096774193548387,5.161290322580645,5.806451612903226,7.096774193548387,0.6451612903225806,1.4210854715202004e-14
E00016641,62.56038647342995,8.937198067632849,16.183574879227052,7.729468599033816,4.3478260869565215,0.24154589371980675,1.4210854715202004e-14
E00016642,55.18987341772152,13.924050632911392,9.873417721518987,12.91139240506329,7.848101265822785,0.0,0.25316455696200535
E00016643,53.114754098360656,14.426229508196723,10.491803278688524,11.80327868852459,10.163934426229508,0.0,1.4210854715202004e-14
E00016630,70.0,9.705882352941178,6.470588235294118,6.470588235294118,6.470588235294118,0.8823529411764706,1.4210854715202004e-14
E00016647,49.21465968586387,14.659685863874344,24.607329842931936,3.926701570680628,7.0680628272251305,0.5235602094240838,-1.4210854715202004e-14
E00016648,52.87009063444109,12.084592145015105,15.709969788519638,6.948640483383686,10.27190332326284,2.1148036253776437,0.0
E00016649,53.271028037383175,13.084112149532709,16.1993769470405,6.853582554517134,9.968847352024921,0.6230529595015576,0.0
E00016651,63.764044943820224,10.674157303370787,11.51685393258427,6.46067415730337,6.741573033707865,0.8426966292134831,0.0
E00016629,60.61381074168798,10.997442455242968,10.997442455242966,8.951406649616368,8.184143222506394,0.0,0.255754475703327
E00016650,71.1340206185567,7.560137457044673,9.965635738831615,1.7182130584192439,8.24742268041237,1.3745704467353952,1.4210854715202004e-14
E00016652,56.79442508710802,8.710801393728223,11.846689895470384,7.317073170731708,15.331010452961673,0.0,-1.4210854715202004e-14
E00016654,58.42696629213483,7.116104868913858,15.355805243445692,10.112359550561798,7.865168539325842,1.1235955056179776,0.0
E00016657,65.57971014492753,9.782608695652174,11.956521739130435,2.898550724637681,9.782608695652174,0.0,0.0
E00016633,55.33596837944664,18.57707509881423,4.743083003952569,16.600790513833992,4.3478260869565215,0.3952569169960474,0.0
E00016636,37.9746835443038,21.09704641350211,7.594936708860759,29.535864978902953,3.3755274261603376,0.4219409282700422,0.0
E00016638,30.357142857142858,16.071428571428573,6.5476190476190474,34.523809523809526,12.5,0.0,0.0
E00016639,60.212765957446805,9.787234042553191,14.46808510638298,7.872340425531915,7.659574468085107,0.0,0.0
E00016674,68.01470588235294,11.029411764705882,9.926470588235293,3.676470588235294,4.779411764705882,2.573529411764706,0.0
E00174018,43.40659340659341,24.45054945054945,2.7472527472527473,20.87912087912088,5.4945054945054945,3.021978021978022,0.0
E00174019,54.49101796407186,13.772455089820358,4.191616766467066,13.173652694610778,13.77245508982036,0.5988023952095808,1.4210854715202004e-14
E00174021,34.78260869565217,14.782608695652174,10.434782608695652,36.52173913043478,2.608695652173913,0.8695652173913043,1.4210854715202004e-14
E00016628,62.31454005934718,16.61721068249258,7.71513353115727,6.231454005934718,6.528189910979228,0.5934718100890207,1.4210854715202004e-14
E00016637,46.73913043478261,14.347826086956522,8.91304347826087,15.869565217391305,13.043478260869565,1.0869565217391304,0.0
E00174024,47.6,17.6,8.0,12.4,9.6,4.4,0.3999999999999915
E00174029,58.56573705179283,13.944223107569721,9.9601593625498,12.350597609561753,3.9840637450199203,1.1952191235059761,-1.4210854715202004e-14
E00174030,63.75545851528384,21.83406113537118,4.8034934497816595,6.11353711790393,2.6200873362445414,0.4366812227074236,0.4366812227074348
E00016644,51.98412698412698,9.920634920634921,11.904761904761905,18.849206349206348,6.5476190476190474,0.7936507936507936,0.0
E00016645,56.63265306122449,14.285714285714286,9.183673469387756,12.244897959183673,5.357142857142857,2.295918367346939,-1.4210854715202004e-14
