OA11CD,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00016306,170,2,1,2,3,2,0,0,4,0,4,0,0,1,0,1,5,1,0,2,0,1,1,2,2,4,2,1,2,4,3,3,3,5,9,10,3,3,4,2,5,2,0,1,1,2,2,3,1,2,1,1,4,6,2,4,3,4,2,6,0,0,2,1,0,1,1,2,1,2,0,2,0,0,1,1,0,1,3,0,2,1,1,1,0,0,3,0,0,0,0,0
E00016308,186,2,2,2,4,4,2,8,1,5,3,3,2,2,0,0,1,4,2,1,1,3,2,1,1,1,1,3,3,2,2,8,10,6,7,2,3,5,3,6,4,2,2,3,3,6,2,3,1,5,0,3,1,1,1,3,1,4,3,3,1,1,1,2,1,0,1,1,2,0,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
E00016315,190,7,1,3,2,1,4,5,4,3,1,1,2,2,0,0,2,3,4,2,1,0,2,1,3,2,1,5,2,0,5,7,3,7,8,4,8,4,3,2,5,2,8,4,2,4,1,0,1,6,1,3,1,2,3,2,3,2,3,4,3,1,1,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,2
E00016317,152,4,1,0,1,5,5,2,2,3,2,3,1,3,3,0,0,2,0,2,1,0,1,2,1,3,2,4,1,5,2,0,2,3,5,4,3,5,1,1,8,2,4,2,5,3,4,2,1,1,3,3,0,2,4,1,1,1,1,3,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
E00016320,144,3,5,5,2,6,5,3,0,3,3,0,0,1,2,2,2,1,2,2,1,0,1,3,2,0,0,1,2,3,3,2,2,2,9,3,3,5,3,2,2,3,4,4,2,3,0,1,2,0,1,1,3,4,0,2,1,1,1,0,1,0,1,2,1,1,1,1,1,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016309,139,0,2,2,1,2,0,2,1,2,1,2,0,2,1,2,1,0,3,1,3,2,1,1,1,2,7,3,0,3,11,2,3,2,2,2,4,0,2,3,3,3,4,2,2,1,1,2,3,2,3,3,3,0,2,2,2,2,3,3,2,1,0,0,1,1,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
E00016323,127,0,3,2,1,0,4,1,4,1,5,0,1,3,1,2,3,2,0,0,0,2,3,0,2,1,3,4,3,4,3,4,0,3,3,2,1,2,3,1,3,0,6,1,2,2,1,3,1,4,0,4,0,1,1,2,1,0,1,1,2,1,2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,0,0,0
E00016324,196,1,1,4,4,3,3,4,4,2,4,1,4,4,1,0,3,3,3,2,0,5,1,2,2,5,3,5,6,5,6,2,6,4,3,3,4,2,4,8,3,4,5,6,4,4,5,0,1,2,3,1,2,1,2,5,2,1,5,0,2,0,1,0,0,2,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
E00016325,170,4,1,2,1,1,2,1,1,1,2,0,1,2,1,3,0,2,0,1,1,0,2,1,2,1,1,7,8,9,5,4,6,2,8,6,1,5,5,4,4,3,4,1,4,2,1,3,3,2,3,2,3,3,2,0,1,1,1,2,1,1,2,0,3,1,3,2,0,3,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016327,132,0,1,4,0,2,3,4,1,3,1,2,1,1,0,0,0,1,0,1,2,3,2,2,5,0,1,1,1,4,6,2,2,3,2,1,3,2,2,4,5,1,6,2,5,1,1,4,0,1,3,1,3,1,1,1,0,0,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,2,0,0,1,1,0,0,1,0,2,0,0,0
E00016326,154,4,3,5,3,2,3,1,1,0,2,2,1,2,1,1,1,2,1,0,4,1,0,1,1,1,4,1,2,0,1,3,2,3,3,3,5,4,5,4,6,2,5,3,1,3,2,4,0,2,0,0,3,0,3,4,2,4,1,3,0,0,3,2,2,1,0,0,2,1,1,2,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,1,0,1
E00016329,189,3,6,4,5,1,2,3,0,4,0,2,1,2,2,2,0,3,2,0,2,1,2,1,1,2,2,5,1,1,5,3,1,1,1,2,2,5,11,5,11,4,2,3,8,1,2,3,3,2,4,2,8,4,1,4,1,2,1,6,3,1,4,1,1,0,1,2,0,0,1,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
E00016332,204,2,0,1,3,4,1,1,4,4,3,5,0,1,3,1,0,1,0,1,1,1,1,0,2,3,3,4,2,4,1,1,6,2,2,4,4,4,8,6,6,8,5,3,4,3,2,2,2,1,1,4,5,2,7,2,2,6,4,2,1,0,1,0,6,5,1,2,0,2,2,2,1,3,2,1,0,0,1,1,0,0,0,0,2,0,1,2,3,0,0,0
E00016333,117,2,0,2,2,2,1,2,4,1,1,2,0,0,1,0,0,0,0,1,1,0,1,1,2,0,0,2,3,2,3,0,4,1,1,2,1,3,2,4,6,3,2,3,0,2,2,1,0,1,1,3,3,3,1,5,3,5,3,1,0,1,1,1,0,0,1,2,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
E00016337,161,3,2,1,2,4,3,2,3,0,5,1,1,5,2,2,0,1,4,1,2,3,2,2,2,5,1,1,0,4,2,0,3,0,1,2,2,2,2,4,4,2,1,3,3,1,4,3,2,4,2,4,1,5,7,1,2,0,4,1,1,3,0,1,3,3,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0
E00016311,169,1,2,2,4,2,1,3,3,2,2,2,2,5,2,3,1,4,3,1,0,2,1,0,2,2,1,0,0,1,1,2,2,4,6,5,2,7,6,3,4,4,8,4,0,3,0,5,4,2,2,0,4,1,3,1,5,0,1,0,2,5,2,0,1,3,1,0,0,1,0,0,0,1,0,1,1,2,0,0,1,0,1,0,1,1,0,1,1,0,0,0
E00016328,137,3,2,1,0,2,1,2,3,0,1,2,1,1,2,2,1,0,1,2,0,0,0,1,0,2,2,0,2,2,1,3,7,3,2,2,8,3,4,2,5,8,5,8,4,0,2,1,0,2,3,2,2,1,1,1,1,3,0,2,1,1,1,2,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0
E00016330,144,0,2,1,3,0,1,2,1,7,1,1,0,0,2,0,0,1,0,0,0,0,2,0,4,0,2,2,3,2,1,2,3,4,2,5,4,4,1,2,6,6,6,4,5,4,3,5,2,1,4,2,2,3,2,1,2,0,0,3,1,1,1,2,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0
E00016331,202,2,3,1,2,3,3,2,5,0,4,2,1,1,1,2,0,2,0,2,2,2,0,1,0,2,3,3,3,5,4,4,1,2,1,2,5,5,7,5,5,7,3,9,6,5,0,1,3,4,3,2,3,2,1,5,1,4,2,3,1,1,3,1,1,4,0,2,3,3,4,0,1,0,1,0,0,1,2,3,1,3,0,1,0,1,0,1,0,0,1,1
E00016334,267,4,1,5,4,2,6,6,6,5,4,2,2,6,2,2,4,2,0,2,2,2,1,0,3,0,2,3,3,5,4,6,7,1,4,2,3,6,6,4,5,16,8,9,12,11,3,2,5,5,2,2,4,1,4,4,3,1,3,1,4,7,3,2,1,1,2,1,1,0,3,0,1,0,0,0,0,1,1,0,1,0,2,1,0,1,1,0,1,1,0,1
E00016361,130,1,2,1,0,2,2,2,3,2,3,1,2,2,2,0,0,1,0,4,1,0,2,2,2,2,3,3,2,5,0,3,2,4,2,1,0,0,2,2,1,1,1,3,1,3,2,5,4,1,3,0,2,3,0,1,1,6,0,0,2,0,0,0,0,1,2,1,1,1,4,1,2,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,2
E00016363,147,1,1,2,2,2,5,5,3,3,2,3,1,2,1,1,2,1,0,3,1,1,2,2,1,1,6,2,2,2,4,2,2,3,3,4,2,1,3,0,1,1,1,1,3,0,1,2,2,1,6,5,1,2,3,4,3,1,3,1,0,1,2,3,0,5,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0
E00016366,133,2,0,0,2,0,2,3,3,1,0,1,1,0,2,4,1,2,1,3,0,4,1,2,3,3,1,3,2,1,2,1,5,0,1,3,2,2,1,3,2,2,5,1,2,2,2,1,3,2,1,1,1,1,1,2,0,2,0,4,2,1,2,1,0,2,1,1,2,1,2,1,1,1,2,1,0,1,1,2,0,1,0,0,0,0,1,0,1,0,0,2
E00016367,103,1,2,0,3,1,4,1,2,2,3,1,0,1,1,2,2,2,0,2,0,1,2,0,0,0,0,1,1,1,2,0,4,4,0,0,4,1,1,4,1,2,0,3,5,2,1,0,3,0,1,3,1,3,1,0,0,0,2,1,2,1,1,0,2,0,0,0,0,0,0,0,1,3,0,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
E00016368,147,0,3,1,2,1,0,1,0,2,3,3,3,1,1,0,3,1,1,2,3,1,2,2,1,0,1,5,0,4,5,3,0,3,1,3,2,2,2,1,4,2,1,0,2,3,0,2,0,5,2,3,4,0,4,4,0,2,2,6,2,0,3,3,0,1,5,0,1,3,3,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2
E00016350,169,2,2,2,5,2,2,3,0,4,3,3,3,4,1,2,1,2,1,2,2,1,1,1,1,3,2,2,4,3,0,2,2,4,0,2,4,6,5,5,5,2,3,2,3,2,2,2,2,3,3,5,2,4,0,3,2,3,3,2,1,1,1,2,2,1,1,1,0,0,0,2,1,0,1,0,1,0,0,1,1,0,3,0,1,0,1,0,0,0,0,0
E00016369,193,2,6,4,1,4,4,2,5,3,3,4,4,3,9,0,3,6,3,1,2,2,1,3,3,3,0,1,1,2,0,1,4,2,1,1,3,3,1,4,7,5,2,5,3,3,4,2,2,3,4,4,5,3,3,2,3,3,2,2,2,2,0,0,1,0,1,0,2,1,0,3,1,1,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0
E00016370,200,4,5,6,7,7,1,1,4,4,2,4,3,3,2,1,4,0,3,0,1,2,1,2,0,2,3,2,2,3,2,3,3,4,1,1,7,5,7,7,6,5,3,2,6,3,0,3,4,4,3,1,2,1,1,2,2,2,1,1,1,1,5,1,1,2,2,0,3,0,2,1,2,0,0,0,0,1,1,0,0,0,0,3,0,2,1,0,0,0,0,0
E00016371,154,6,1,5,3,2,3,2,2,1,3,1,2,2,4,4,1,2,3,1,1,2,0,3,4,2,3,0,2,1,1,3,0,0,0,1,4,3,3,3,5,9,1,3,2,6,2,2,3,1,1,2,0,1,3,4,0,2,1,1,3,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,3,1,0,2,0,0,1,1,0,0,0,0,1
E00016374,123,0,0,2,2,5,1,0,2,1,1,1,1,4,1,1,1,3,2,1,0,0,1,1,2,1,3,1,2,1,1,1,0,1,2,2,3,0,6,4,2,4,8,1,1,2,2,1,2,1,0,5,3,1,1,0,2,1,0,1,2,1,0,1,0,1,1,0,1,0,0,1,0,2,3,2,2,1,1,0,0,0,2,1,0,0,1,0,1,0,0,0
E00016352,133,1,2,4,5,2,1,4,1,4,5,2,1,4,1,4,3,2,1,2,1,2,2,1,1,1,1,0,0,1,1,1,1,1,3,3,0,1,2,4,2,2,5,2,1,1,3,2,1,3,2,3,1,2,2,1,0,1,3,4,0,2,1,1,2,0,2,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
E00016373,159,3,4,3,2,3,0,4,4,2,5,4,3,1,2,1,2,1,3,4,3,1,2,1,2,0,1,0,2,1,2,2,1,4,2,5,2,1,2,1,1,4,1,3,2,3,3,1,1,1,4,2,5,3,3,1,2,0,4,4,0,2,1,0,3,0,1,4,0,1,1,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,3,0,1,1,0,1
E00016378,137,4,3,2,2,0,1,7,1,3,3,2,1,2,1,2,4,2,1,2,2,0,2,2,2,1,0,1,0,2,2,2,2,1,2,1,1,0,2,3,2,1,1,0,0,1,3,4,3,3,6,4,1,1,3,2,3,3,0,1,1,1,3,1,3,4,3,0,2,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016381,209,6,7,2,1,6,8,3,6,5,5,10,1,6,3,1,5,2,4,2,1,1,2,4,2,2,1,1,1,1,4,4,1,2,1,1,3,4,4,5,3,4,0,3,1,4,4,3,6,2,1,2,2,1,2,3,3,2,1,4,1,0,4,1,5,2,2,1,3,2,2,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0
E00016382,143,1,0,3,4,6,3,3,3,10,3,2,3,3,1,2,2,0,0,1,1,1,2,1,1,1,2,2,1,0,2,0,2,2,1,1,0,4,1,1,2,2,1,2,1,3,0,4,3,1,1,3,3,3,2,0,2,2,1,4,2,3,1,3,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,2,3,0,1,0,0,0,3,0,0,2,0,0
E00016348,101,0,1,4,1,0,2,3,1,1,2,1,0,2,2,2,2,3,2,2,0,1,0,0,0,0,1,2,2,0,0,1,1,3,3,2,4,3,1,3,1,3,2,3,1,3,2,0,2,1,1,0,0,1,0,1,2,1,0,1,1,1,1,1,0,3,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,2,0,1,0,0,0,2,0,0,0,0
E00016372,142,2,3,3,0,2,3,0,6,6,5,2,3,2,3,3,3,2,0,4,2,1,1,1,1,1,1,0,3,2,1,1,2,2,2,3,4,5,2,5,2,4,2,2,1,3,2,3,3,0,1,1,1,2,3,2,1,5,1,1,1,1,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
E00016375,119,2,1,2,1,2,2,3,3,1,3,5,0,2,3,0,1,0,2,2,1,0,1,1,2,0,2,1,1,2,2,0,2,1,3,2,4,3,5,1,2,0,0,3,2,2,2,2,1,4,2,2,2,1,2,0,2,5,0,0,3,0,2,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
E00016377,118,1,0,2,1,2,4,3,5,2,3,2,1,2,3,3,3,1,3,2,1,2,1,0,0,0,1,1,1,2,1,2,2,3,3,1,2,1,0,1,2,1,2,2,3,5,0,1,0,0,3,2,1,2,2,2,1,1,3,0,2,0,1,2,1,1,0,0,0,0,0,1,2,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
E00016379,153,1,1,1,0,2,1,1,4,0,5,4,2,5,2,6,5,2,3,2,2,3,1,1,1,1,0,1,2,1,2,2,3,3,0,3,3,3,0,3,2,0,4,2,1,4,0,2,4,4,1,2,4,4,3,0,3,3,2,4,4,1,2,3,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1
E00016349,164,4,3,1,3,1,4,0,3,4,2,3,3,9,3,4,2,2,5,1,0,0,0,2,4,0,1,3,1,2,0,3,3,4,0,2,3,1,1,3,4,2,5,0,3,1,4,1,5,3,3,6,2,3,3,3,2,1,2,0,3,1,1,0,2,0,1,1,1,1,1,1,1,0,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
E00016351,230,7,1,5,0,5,1,4,1,1,3,2,4,8,3,7,3,5,2,3,1,2,3,1,2,3,2,2,2,2,2,4,6,4,2,9,4,5,3,3,3,6,5,2,1,1,3,5,1,4,3,4,4,4,7,3,4,5,1,6,3,3,4,3,3,2,1,2,0,0,1,2,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
E00016376,140,1,2,0,4,2,2,0,3,4,2,1,3,3,2,2,0,3,2,4,2,4,1,2,3,1,2,1,1,1,2,0,2,2,3,0,2,4,3,1,2,1,5,0,1,1,2,5,2,2,6,1,2,5,2,0,1,2,2,0,2,2,0,2,1,1,1,2,0,0,0,2,0,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1
E00016383,165,1,1,3,4,0,0,4,2,5,3,1,2,6,4,1,2,0,3,4,2,2,4,2,3,4,2,2,1,2,2,1,0,4,3,1,1,2,3,2,2,2,3,2,2,2,2,3,6,3,4,1,3,3,1,5,1,1,2,6,2,0,0,3,4,2,1,1,1,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
E00016353,147,2,1,0,2,2,5,1,3,5,2,1,4,4,3,1,5,1,2,1,1,2,3,3,3,1,0,1,2,0,1,3,1,3,2,4,1,2,3,2,2,4,4,2,1,5,1,2,1,3,3,3,2,3,1,4,0,1,2,0,2,1,0,2,1,2,0,1,0,1,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
E00016360,222,1,4,6,2,4,7,2,3,4,4,2,4,4,4,3,2,1,2,3,2,3,1,2,2,3,1,4,1,4,4,3,4,2,4,5,1,4,3,5,5,6,3,4,8,3,2,4,4,4,2,3,3,2,3,4,2,3,4,1,3,2,4,4,1,2,1,0,0,1,0,1,0,3,0,1,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,3
E00016380,148,1,4,3,3,1,5,3,3,1,7,2,2,2,1,3,4,2,1,2,3,0,2,5,2,0,4,0,2,3,1,1,2,2,2,2,5,4,0,5,3,4,1,1,2,3,2,2,2,2,3,1,1,1,1,1,0,1,3,1,0,1,1,1,0,1,2,1,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
E00016389,144,1,4,3,3,2,7,1,5,2,3,3,2,2,4,3,3,2,1,2,1,4,1,1,1,1,0,0,2,2,1,1,0,2,2,1,5,0,3,2,4,2,5,3,3,3,0,0,1,4,2,2,1,0,3,1,2,0,1,1,2,2,0,2,0,1,1,0,1,1,0,0,0,3,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
E00016390,111,2,0,0,2,0,0,3,2,0,0,2,3,1,3,2,2,3,1,0,0,0,1,2,1,3,3,1,0,1,1,1,3,2,3,2,4,6,4,2,0,4,2,1,0,3,2,3,1,1,1,1,1,0,1,0,3,1,2,2,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,2,0,0,1,0,0,0,1,0,0,0
E00016392,132,1,0,1,1,1,3,2,2,2,2,2,4,1,2,0,2,2,1,1,1,2,1,2,1,0,2,3,1,3,1,1,3,0,1,2,2,3,6,3,3,0,2,2,3,1,3,0,3,2,2,3,3,4,1,1,1,2,0,3,3,3,1,1,2,0,2,1,0,0,1,1,2,1,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
E00016359,158,0,0,2,2,1,0,4,1,1,2,1,3,0,5,1,1,2,1,2,1,1,3,1,1,1,1,0,1,0,4,2,1,1,1,2,3,5,2,2,3,2,3,6,1,0,3,4,0,3,2,3,4,5,4,2,1,3,1,2,4,1,0,3,2,3,1,4,2,0,2,0,6,1,0,0,1,0,2,0,3,2,0,1,1,0,3,0,2,0,0,0
E00016384,154,3,1,0,2,1,3,0,2,0,2,1,1,1,2,1,1,2,1,2,1,0,2,3,0,0,3,2,3,3,0,2,3,1,2,2,3,2,3,5,7,1,0,3,1,5,1,1,1,1,3,5,3,5,2,4,2,0,0,3,2,2,2,2,3,2,1,1,5,1,0,3,0,0,0,2,2,3,2,0,3,0,1,0,2,1,0,0,0,0,0,0
E00016385,235,2,1,1,2,3,2,3,3,4,3,1,1,4,5,6,3,2,2,2,1,2,2,1,3,3,3,2,4,3,2,3,6,0,1,5,12,2,6,4,2,5,4,4,1,4,5,1,4,3,6,3,0,4,8,5,1,3,1,4,2,2,2,3,2,5,2,3,3,1,2,3,2,1,2,1,0,1,0,1,0,5,1,2,0,0,0,0,1,0,1,4
E00016386,116,0,1,0,0,0,1,0,1,0,3,2,0,3,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2,1,0,0,3,0,2,4,1,1,3,5,1,0,2,1,2,0,2,1,1,3,3,1,3,0,1,1,0,3,3,0,3,3,5,3,4,3,1,4,0,0,5,2,4,0,1,0,3,0,0,3,0,1,1,0,0,0
E00016388,137,0,0,2,0,0,5,1,2,1,1,1,2,3,1,2,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,2,0,1,1,3,1,1,2,3,3,0,4,3,3,6,1,3,2,2,1,2,4,2,4,3,3,0,5,1,3,1,1,1,2,3,1,0,1,1,1,1,0,5,0,2,1,2,3,1,0,2,0,1,2,0,1,0,1,1,0,1
E00016346,134,2,1,3,0,0,3,2,3,3,3,1,5,2,2,1,2,5,1,1,1,0,2,1,3,5,1,2,2,3,1,2,0,2,2,2,2,1,1,2,3,2,1,1,4,2,2,1,2,5,2,0,1,1,3,2,2,0,3,1,2,2,3,2,1,0,0,0,0,0,0,0,2,2,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
E00016354,137,2,3,6,0,3,2,2,6,0,4,3,1,2,3,2,0,2,2,0,0,3,1,1,1,1,0,1,1,1,1,3,1,1,1,0,3,1,2,1,1,3,6,1,4,4,2,2,1,7,3,2,0,2,2,0,3,2,0,2,5,3,1,2,0,1,1,2,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1
E00016357,137,1,0,1,1,0,3,3,2,3,6,2,1,2,4,2,2,1,1,0,1,2,3,6,2,2,3,2,1,2,2,3,1,4,2,2,3,1,2,2,0,0,0,2,7,2,2,4,1,1,3,3,1,3,1,2,1,2,2,3,1,1,2,1,0,2,0,0,0,0,3,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
E00016358,157,4,2,2,2,3,3,1,2,2,5,1,1,4,1,3,3,1,1,3,0,2,8,5,6,2,0,2,1,2,2,1,2,4,1,5,4,3,3,10,5,3,0,1,4,3,2,0,2,2,0,2,0,2,3,2,1,1,2,2,1,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
E00016391,146,2,1,1,1,2,2,4,2,4,2,1,2,1,1,2,1,0,1,2,1,2,2,2,0,4,1,0,0,2,1,4,2,2,1,4,0,3,1,7,3,4,0,3,4,3,1,2,1,3,1,2,0,2,3,4,2,1,5,2,0,1,3,1,1,0,2,1,2,1,1,1,2,0,0,1,1,2,1,1,0,0,2,0,1,1,1,0,0,0,0,2
E00016403,172,2,3,1,6,3,1,5,10,6,2,3,4,3,3,4,1,2,3,1,1,1,2,4,1,3,0,2,1,1,1,2,1,1,2,1,3,2,3,3,3,2,2,4,2,1,0,2,8,5,4,3,4,1,3,2,4,0,1,2,2,4,5,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E00016437,242,1,0,2,3,2,0,5,4,1,5,3,3,3,6,7,3,3,4,4,3,5,6,7,10,10,10,4,4,3,2,6,3,3,3,5,4,4,4,3,3,4,3,2,3,2,4,3,2,6,6,8,1,3,3,1,3,3,4,0,1,3,4,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
E00016439,223,3,2,1,4,4,8,4,4,6,1,4,4,2,3,4,0,1,2,1,2,3,3,5,9,1,4,4,6,2,4,5,6,5,5,3,3,7,5,2,6,6,3,4,4,3,4,1,8,4,2,3,3,1,1,4,2,0,3,1,0,3,1,3,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0
E00016442,217,0,5,3,5,4,7,5,3,9,5,7,5,7,4,5,6,0,1,2,2,3,2,5,3,2,3,1,4,4,0,1,1,1,1,2,1,4,3,2,0,2,1,5,3,2,3,3,4,4,5,3,4,3,4,4,4,4,3,1,2,3,1,4,1,1,2,1,1,0,1,2,1,1,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
E00016399,253,6,4,2,5,5,4,0,7,3,4,0,5,3,5,5,5,6,7,8,8,5,1,2,5,4,12,6,11,9,0,5,4,6,7,5,7,3,2,2,5,1,0,2,2,2,1,1,1,1,0,2,0,1,3,2,1,2,4,3,4,6,1,2,1,3,0,4,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016401,292,4,6,5,3,5,6,6,6,5,7,10,3,9,5,6,10,2,1,3,3,3,3,2,0,3,4,4,6,9,4,5,8,11,8,6,7,5,6,10,6,3,8,4,5,3,2,3,4,3,3,1,3,2,3,1,4,1,1,2,1,7,1,2,0,1,4,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016406,152,0,1,3,2,2,6,1,1,3,0,0,5,2,4,1,7,6,5,5,4,2,1,1,2,3,2,5,7,3,3,7,2,5,5,4,1,1,1,0,2,1,0,0,3,0,3,1,2,2,0,4,2,0,1,1,0,2,0,0,1,0,0,0,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0
E00016435,211,2,6,1,1,1,1,3,1,4,6,2,2,3,3,5,6,5,6,1,4,2,3,3,7,4,2,10,8,7,3,3,8,0,2,8,3,5,3,7,2,4,2,5,1,2,1,2,2,3,4,4,2,1,2,3,3,2,0,1,2,3,1,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00016412,214,2,2,2,2,3,2,2,4,4,2,4,0,5,3,2,2,1,0,4,4,6,2,8,1,9,4,1,4,3,3,5,7,5,3,7,4,9,6,4,6,4,3,2,1,1,3,3,1,1,1,1,5,3,4,4,2,2,2,3,0,0,2,4,2,3,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
E00016414,143,0,1,2,2,1,2,3,0,1,1,4,0,0,0,0,2,1,1,2,1,1,1,2,2,3,3,5,2,1,1,2,4,3,0,4,3,1,4,6,3,0,1,2,0,3,0,2,3,3,2,3,5,3,1,4,2,4,3,3,3,3,0,4,0,5,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
E00016418,375,5,4,2,2,1,2,4,2,5,3,4,3,6,2,4,5,2,1,4,1,2,4,8,8,20,5,12,13,11,13,19,23,15,16,15,14,10,8,9,7,5,5,3,6,3,1,2,1,2,4,5,4,3,5,4,2,1,2,5,1,1,1,3,3,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
E00016422,231,1,1,2,1,4,4,3,8,3,3,6,9,8,12,4,6,3,4,2,3,4,1,5,3,4,4,1,3,3,3,4,4,3,3,3,4,4,1,3,5,2,3,3,2,2,2,2,4,0,5,5,3,2,4,4,7,2,5,2,1,3,1,0,1,2,0,2,2,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0
E00016395,301,4,1,5,3,1,3,2,1,1,0,0,0,2,0,0,1,1,2,0,1,6,1,2,8,10,16,14,8,16,13,14,14,15,14,12,8,8,7,11,8,5,9,3,5,2,4,3,4,2,4,3,2,2,3,2,1,3,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
