OA11CD,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00016408,179,3,3,1,0,3,3,8,0,6,6,1,1,1,0,0,2,0,2,3,1,2,3,6,7,8,2,4,5,4,6,3,6,5,4,4,3,3,3,2,5,4,3,3,0,3,0,2,4,0,4,2,4,1,1,1,3,1,1,1,2,0,1,1,2,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016410,168,2,2,4,3,0,1,1,3,1,4,2,1,2,2,0,0,0,2,0,2,2,3,5,6,4,7,5,4,3,5,8,8,4,1,3,4,2,5,2,3,1,3,2,3,2,0,0,0,1,3,0,1,2,1,0,2,0,2,2,2,2,1,0,2,1,0,1,1,0,0,0,2,0,2,1,4,0,0,2,4,0,1,0,0,0,0,0,0,0,0,1
E00016438,127,1,1,1,3,0,2,2,2,1,0,0,2,0,0,1,1,0,0,1,0,1,0,2,2,8,7,1,4,4,4,9,12,3,2,10,1,6,0,3,3,3,1,1,2,1,1,3,2,2,0,2,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
E00016402,151,2,2,1,3,5,1,1,4,5,4,5,2,3,1,2,2,2,0,0,1,2,1,1,2,1,4,5,4,2,2,2,4,3,1,1,1,2,1,1,2,1,6,2,5,0,6,3,0,4,0,3,2,2,1,2,2,1,2,4,1,1,3,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2
E00016407,103,1,2,0,2,0,3,1,1,2,0,0,1,1,1,3,1,1,0,0,1,0,0,1,3,1,6,1,4,4,5,3,3,2,4,3,4,2,3,2,2,3,3,1,2,2,0,1,1,2,2,1,0,2,2,1,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016409,231,0,1,1,2,0,1,3,2,8,4,2,5,3,4,2,6,4,2,5,2,0,2,4,6,3,5,3,4,2,4,2,6,5,1,6,4,7,4,5,3,9,6,3,3,1,6,8,2,4,5,3,4,1,3,7,3,4,0,3,2,3,1,1,2,2,0,1,1,0,1,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016411,199,4,4,2,2,2,0,2,4,3,0,5,3,4,5,5,2,2,2,0,1,2,1,3,3,2,4,7,6,7,3,6,3,4,5,7,5,6,4,5,3,7,1,5,2,3,5,3,1,2,2,3,3,0,0,3,2,2,2,2,1,2,2,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016413,183,1,1,4,2,1,6,2,3,1,0,2,6,0,2,4,1,2,1,1,2,4,1,4,3,2,4,5,4,4,1,6,5,3,4,4,2,1,2,2,2,5,3,1,5,3,2,2,3,0,2,5,2,3,3,3,4,3,3,3,2,1,1,1,1,3,2,1,1,1,0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
E00016398,136,5,1,0,0,2,1,1,1,0,0,1,0,1,1,1,0,0,2,1,2,2,1,3,4,3,3,2,1,4,2,3,2,5,3,3,4,4,1,1,1,2,1,1,2,3,1,2,0,2,1,2,6,3,3,2,0,4,3,3,3,1,3,1,1,1,0,1,0,2,0,1,0,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
E00016431,237,2,2,4,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,2,3,1,4,1,2,7,3,9,4,6,12,10,5,11,6,14,6,3,4,8,8,6,6,4,3,4,3,2,1,4,0,2,2,4,2,0,3,2,3,4,4,0,3,2,3,4,2,0,2,2,1,0,5,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
E00016432,186,2,4,0,0,1,0,1,1,2,0,3,1,4,0,0,4,3,2,0,0,0,3,5,2,1,4,6,7,6,8,7,7,5,4,5,4,4,5,4,2,4,2,4,1,2,4,2,3,4,2,1,1,1,1,0,3,5,3,2,2,2,0,1,1,4,2,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,2,0,2,2,0,1,0,0,0,0
E00016434,217,1,2,3,1,3,1,2,2,2,1,1,2,0,9,5,4,6,4,7,4,3,4,2,6,3,4,0,1,3,4,3,2,7,4,3,2,1,2,6,5,6,3,1,1,5,4,3,3,6,2,3,3,3,6,4,4,8,2,2,2,2,0,2,0,1,1,3,1,0,1,2,2,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
E00173943,187,4,3,1,4,2,0,1,1,1,2,3,0,5,4,4,1,3,5,3,2,2,2,1,3,3,2,3,3,1,3,0,6,4,3,1,4,4,8,4,5,2,0,3,3,6,7,3,6,4,8,2,3,2,0,3,2,3,2,0,2,2,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
E00173946,26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
E00016397,667,11,14,10,12,5,9,3,3,8,5,6,3,3,1,2,1,0,4,2,3,2,1,4,12,19,22,30,28,23,35,37,31,28,36,29,28,21,18,16,13,16,14,16,8,10,0,4,5,7,3,4,3,2,1,1,1,3,1,4,3,1,0,0,2,3,1,0,2,1,1,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
E00016433,737,11,14,8,10,5,6,1,4,5,1,3,4,3,6,2,3,4,2,1,4,5,5,10,21,17,29,23,33,38,38,41,39,27,25,22,25,25,16,13,11,11,9,7,9,6,3,5,4,5,3,5,5,5,5,5,4,6,4,2,3,8,3,2,4,3,6,1,2,2,1,2,2,2,2,2,3,7,3,2,0,0,2,1,1,1,2,4,0,2,1,0
E00016436,177,3,0,4,3,4,3,2,3,1,3,5,1,2,1,5,4,0,3,3,1,1,1,3,3,0,4,3,6,5,5,4,8,4,5,6,1,8,3,4,4,2,2,3,2,3,2,0,2,3,1,4,1,0,2,3,1,1,3,2,1,1,0,1,0,0,1,1,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016440,166,1,1,3,1,1,3,2,6,4,2,5,4,1,2,2,5,0,3,1,2,2,3,4,4,2,5,3,4,3,3,4,2,3,2,3,3,2,5,2,2,6,3,0,5,1,4,2,4,1,3,1,1,2,3,0,0,3,4,2,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00016441,183,3,0,3,3,2,3,2,2,3,1,2,3,4,0,4,0,1,2,3,2,0,2,2,2,3,3,7,5,2,3,2,5,0,5,6,3,2,4,2,1,1,4,0,6,3,5,4,2,1,4,0,2,3,4,2,3,1,4,2,2,1,2,0,1,0,1,1,3,2,1,2,0,0,2,3,1,2,1,0,0,1,0,0,0,1,0,1,0,2,0,0
E00016415,216,5,0,1,0,0,1,4,6,4,2,3,3,4,5,2,5,3,2,2,3,2,5,5,2,5,8,6,5,7,4,4,5,3,2,3,1,3,4,3,7,3,1,2,4,1,3,3,6,7,1,2,2,3,2,3,2,4,2,2,1,0,1,1,1,1,1,1,2,2,1,0,3,1,0,1,0,0,1,0,1,0,0,1,0,1,0,3,0,0,0,0
E00016416,208,4,1,2,2,2,0,1,2,4,3,3,4,3,2,2,1,2,1,4,5,0,4,5,6,6,4,5,8,4,5,5,11,2,4,5,4,2,3,0,1,4,3,2,5,5,2,3,0,3,2,1,4,0,3,1,2,3,6,5,3,0,3,1,0,1,0,2,0,1,0,0,1,1,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,1,1
E00016419,233,4,3,4,3,3,5,7,3,1,3,3,7,1,6,6,3,5,10,6,3,4,2,4,5,1,8,8,6,6,4,6,6,1,3,1,1,4,1,2,2,4,4,5,2,2,3,4,1,1,5,2,0,1,2,1,3,3,4,2,2,2,1,2,0,2,0,0,0,1,0,1,1,3,3,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
E00016420,247,8,3,7,4,7,2,4,9,7,4,5,8,6,3,3,3,0,3,2,4,0,2,0,3,4,5,5,5,4,8,4,6,8,6,4,6,2,6,4,3,8,2,4,1,2,5,3,2,2,2,2,0,1,1,3,1,3,2,0,1,3,4,1,2,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,2,2,0,1,0,0,0,1,0
E00173947,187,1,4,3,6,3,5,3,0,4,2,2,3,4,2,4,6,2,5,1,1,4,2,1,1,2,0,3,5,8,5,3,4,6,3,1,3,1,1,3,0,4,3,0,1,3,2,5,5,1,1,2,5,6,2,4,3,0,3,7,0,1,3,0,2,1,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00173948,100,1,0,0,0,0,2,3,0,0,1,2,0,0,0,4,1,0,0,3,3,2,1,1,3,3,5,4,2,5,4,4,1,4,5,5,5,1,4,2,3,1,2,0,1,1,2,2,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016417,176,1,0,0,1,3,2,3,2,1,5,3,7,4,2,3,0,2,2,2,0,1,1,3,3,1,2,0,4,3,2,2,4,2,1,2,2,3,3,3,4,2,2,2,3,2,3,2,2,2,4,2,1,5,2,3,3,4,1,2,2,3,4,2,3,6,0,2,0,0,1,0,1,2,1,2,1,0,1,1,0,2,0,1,1,1,0,2,0,0,0,1
E00016421,152,3,0,0,3,0,3,3,2,0,2,3,5,3,4,1,2,2,2,2,1,0,1,2,2,1,3,3,3,2,3,1,1,0,1,1,5,5,2,3,4,2,1,0,0,3,4,3,2,0,5,1,3,4,1,2,1,5,3,4,1,5,2,2,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
E00016423,177,2,2,1,5,0,2,3,3,6,1,2,4,5,5,2,3,4,4,2,2,1,1,3,3,2,2,4,2,3,3,6,3,2,0,4,0,3,4,1,0,2,2,2,3,4,3,1,2,0,2,4,7,5,3,5,3,4,4,1,0,0,1,1,1,2,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
E00016424,178,2,4,0,2,5,2,4,6,4,4,2,2,4,5,3,4,1,2,2,1,2,1,2,1,1,2,0,3,1,4,5,4,3,5,3,4,3,2,1,3,2,3,3,5,0,2,3,3,2,2,4,2,5,2,2,2,4,1,1,1,2,5,0,3,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
E00016427,113,2,0,2,3,0,1,4,2,3,0,3,2,2,5,1,2,0,2,2,0,1,1,2,1,1,1,0,0,2,1,0,3,0,3,2,0,2,6,1,0,1,0,1,3,1,2,2,2,2,0,4,2,1,2,2,3,0,1,2,0,1,2,2,5,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0
E00016396,115,2,2,3,0,0,2,0,2,0,2,0,0,1,0,0,1,2,1,0,1,1,0,2,2,1,4,3,3,3,2,6,4,3,5,1,2,3,5,0,0,2,1,0,1,0,3,1,1,0,1,2,1,0,1,0,2,3,4,1,2,1,2,0,2,0,1,4,2,2,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
E00016426,150,0,1,4,0,1,2,3,3,2,5,2,2,2,2,2,0,1,1,0,3,3,2,0,4,2,1,2,2,2,1,5,5,3,2,5,4,2,1,2,3,3,2,4,1,3,7,4,5,1,1,0,2,1,3,4,1,0,0,0,0,1,0,1,0,1,1,1,3,1,1,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2
E00016428,223,3,1,2,2,5,2,4,0,3,2,2,5,1,3,0,4,0,0,0,2,2,4,4,3,3,7,7,5,8,9,8,9,8,6,6,4,5,7,3,3,4,3,2,5,2,4,2,2,4,3,6,1,0,1,2,6,3,1,1,0,2,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,6
E00016429,131,2,1,2,2,0,3,0,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,2,1,3,2,3,0,6,3,4,4,2,2,3,3,1,2,1,3,3,3,2,3,1,1,1,1,3,1,1,0,1,1,1,2,2,2,2,0,4,1,1,1,2,1,3,1,2,0,3,0,0,1,2,3,6,2,2,0,0,0,2,0,1,0,0,0,0,1
E00016430,141,2,3,1,1,1,4,1,1,2,4,1,2,3,1,3,2,1,0,2,1,3,1,2,2,6,1,2,1,4,4,1,1,3,5,4,4,2,2,3,2,1,1,3,2,0,2,1,2,2,3,2,2,1,3,2,1,4,0,1,1,2,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,2,0,2,0,0,0
E00016445,151,0,2,1,3,1,3,0,2,2,2,2,3,0,1,2,0,0,2,0,1,1,1,0,1,2,2,2,3,4,3,1,3,2,2,6,5,5,4,3,4,5,3,3,1,2,1,7,4,2,2,2,2,2,2,3,2,1,1,2,2,2,2,0,0,3,0,1,1,0,1,0,0,1,0,0,2,0,2,2,0,0,1,0,1,0,1,0,1,0,0,0
E00016448,178,2,1,2,0,3,5,1,4,1,2,2,2,1,3,1,1,0,0,0,1,1,0,2,1,1,3,3,3,3,1,3,4,3,2,3,0,1,3,3,6,3,4,1,8,1,4,3,2,7,0,1,2,1,3,1,3,2,1,0,5,3,4,4,2,2,1,1,3,3,3,1,0,4,3,2,2,0,2,4,0,0,1,1,1,1,0,0,0,0,0,0
E00016452,145,1,1,1,0,0,2,2,4,2,3,2,4,0,2,2,1,2,0,0,1,1,2,0,1,0,1,1,1,3,1,1,0,2,1,2,4,2,0,1,0,1,3,2,6,3,2,3,2,2,3,4,2,1,5,2,1,1,2,3,4,4,1,0,1,4,3,1,1,1,3,2,1,0,0,2,4,1,5,1,1,0,0,0,0,0,1,1,0,1,0,0
E00016454,142,4,3,0,3,1,0,3,1,3,1,3,3,1,3,0,3,0,1,0,1,0,1,0,0,1,1,2,1,1,2,1,4,1,2,1,3,5,5,3,3,5,0,3,2,0,1,1,2,4,2,5,2,4,2,3,2,1,3,2,2,1,0,0,0,2,5,0,0,3,3,0,0,2,0,1,0,0,1,1,2,1,1,0,0,1,0,0,0,1,0,0
E00016455,126,1,1,1,2,2,0,2,0,2,1,2,2,1,0,2,2,2,2,0,0,0,1,1,1,0,2,3,1,3,1,1,4,1,3,1,4,4,5,3,3,4,3,2,2,0,3,5,1,2,1,3,4,2,0,3,2,0,0,1,1,1,1,1,2,2,0,1,1,0,2,0,1,1,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
E00016446,188,1,1,2,0,1,3,0,1,4,4,2,0,1,2,0,2,2,1,1,0,2,0,0,2,1,2,7,3,0,4,7,7,8,6,1,3,3,7,2,8,9,2,3,2,3,2,3,1,4,4,6,2,2,1,2,1,8,5,1,1,1,2,2,0,0,1,2,0,1,3,2,1,0,2,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
E00016453,111,2,0,1,0,0,1,2,2,0,1,2,1,0,2,1,0,2,1,0,0,0,1,1,1,2,0,1,5,2,4,2,2,1,3,3,3,1,2,0,2,3,2,2,1,3,2,1,5,1,2,2,3,3,1,1,0,3,2,1,0,1,1,0,1,1,2,4,0,0,0,1,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2
E00016456,153,4,4,2,1,2,3,0,2,2,3,2,0,1,3,1,1,1,1,0,0,1,1,0,1,2,1,2,1,2,7,5,0,1,3,4,2,4,2,5,9,1,1,5,3,5,2,2,4,2,2,2,1,3,2,2,4,2,2,2,2,1,2,1,0,0,0,3,1,0,2,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
E00016457,151,0,6,1,0,1,1,3,0,0,3,0,2,1,0,0,1,1,0,0,1,1,0,1,0,1,1,8,8,7,7,5,3,7,8,8,7,1,3,1,3,3,4,3,1,5,2,1,3,5,1,1,0,0,2,3,1,0,3,0,0,1,2,1,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E00016462,157,1,5,2,3,1,1,2,1,4,2,0,0,2,0,4,0,0,2,1,1,1,1,1,0,1,1,5,2,2,5,1,2,5,7,0,4,3,6,7,5,1,3,4,0,2,2,5,5,1,1,1,2,3,5,2,4,1,0,0,1,2,2,1,2,3,0,1,0,2,0,0,0,0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,2,1,0,0
E00173944,137,1,2,2,1,1,0,3,0,1,3,0,1,0,0,2,0,1,1,1,0,0,0,0,0,2,4,4,3,7,5,8,4,6,11,3,3,2,4,6,4,5,2,4,2,1,1,6,0,1,1,1,1,1,0,1,2,2,0,1,1,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
E00173945,132,2,1,0,0,1,1,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,2,6,6,10,0,4,11,5,6,4,4,5,2,3,3,2,2,3,3,0,4,3,1,4,0,1,3,3,0,3,0,2,1,1,2,0,0,1,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016460,199,3,4,3,5,4,4,4,5,4,5,3,3,4,1,3,1,2,3,1,0,1,1,3,0,3,4,2,2,4,3,4,6,3,4,4,1,4,4,2,6,2,4,4,5,6,3,1,3,2,1,2,1,5,4,4,0,2,1,1,1,3,4,0,3,2,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
E00016463,275,7,2,7,0,3,3,6,7,5,2,4,5,3,2,9,5,1,0,2,2,2,0,4,1,4,4,9,3,6,9,7,6,8,9,7,6,2,8,8,12,3,3,7,6,1,1,3,3,4,3,5,4,7,1,4,0,2,1,1,5,3,1,0,6,1,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
E00016467,153,1,3,2,1,0,1,2,0,0,2,1,2,3,2,0,1,0,1,1,2,2,0,1,0,0,4,2,0,3,1,1,4,0,0,2,1,2,4,3,6,2,5,4,1,2,0,0,5,5,1,3,5,1,4,2,3,1,0,2,1,2,1,4,3,2,5,0,4,2,3,1,2,4,1,1,1,2,1,0,0,0,0,0,0,0,0,1,3,1,1,0
E00016469,183,4,3,2,1,1,3,3,1,4,4,2,5,2,4,2,1,0,0,1,0,0,1,2,3,0,3,5,1,5,2,2,6,10,7,6,6,3,0,1,2,6,2,3,5,6,6,2,1,1,2,2,1,1,2,4,2,3,0,1,1,5,4,2,2,0,2,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
E00016471,182,2,2,5,3,5,3,4,7,7,3,3,0,1,0,4,4,0,2,3,0,3,0,2,3,2,5,0,3,3,6,6,5,7,7,6,3,2,1,5,3,5,3,5,1,0,1,2,3,0,4,2,0,2,2,0,1,2,0,1,3,0,0,2,0,4,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
E00016472,152,2,4,0,0,1,3,1,1,0,0,0,0,2,1,1,2,1,0,2,1,5,3,0,1,4,0,0,3,2,2,5,5,1,6,7,3,1,0,1,2,3,1,0,0,1,4,2,3,2,1,3,0,1,2,1,0,2,1,3,3,5,4,2,3,1,1,2,3,1,2,0,0,0,2,1,1,1,0,2,1,4,1,3,1,2,0,0,1,0,0,2
E00016447,155,5,3,3,3,0,1,4,0,2,1,0,1,2,2,1,2,1,3,3,0,0,2,0,0,2,1,1,3,7,1,9,4,5,2,1,3,3,0,6,6,5,3,3,1,5,3,2,0,2,3,3,1,3,0,2,0,1,2,1,1,3,2,2,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,2
E00016458,153,3,1,1,4,0,3,2,1,3,2,2,4,1,0,2,2,0,0,0,0,0,2,0,3,3,2,2,1,4,1,4,5,3,5,5,2,0,1,1,7,5,2,2,0,2,2,6,3,5,1,4,3,0,4,4,0,1,1,5,2,2,0,1,2,0,2,2,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0
E00016459,142,3,0,1,0,2,3,1,0,2,4,2,2,5,2,4,1,1,1,0,1,2,0,0,0,0,0,4,2,1,3,1,1,4,1,1,2,1,0,2,3,1,2,2,5,2,1,5,4,4,7,2,2,2,2,0,1,0,1,1,1,3,1,0,0,0,0,1,3,2,3,1,1,2,5,0,0,1,1,2,3,0,0,1,3,0,1,0,0,0,0,0
E00016464,146,1,2,4,3,1,0,0,1,0,5,0,3,3,5,1,3,2,1,4,2,2,0,3,1,1,3,3,4,2,3,2,3,1,6,6,1,3,3,2,2,0,0,3,2,4,3,0,2,0,3,3,1,3,2,1,4,2,1,2,2,2,0,1,3,0,0,1,2,0,0,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
E00016465,113,0,1,1,2,4,2,3,2,0,2,1,0,2,2,1,1,2,0,0,0,0,0,2,1,1,2,2,0,1,1,1,1,2,1,1,3,2,1,2,1,2,0,1,2,1,0,1,0,3,0,2,0,3,0,1,2,1,1,1,1,1,1,1,0,0,1,1,2,0,1,0,0,1,0,3,0,2,1,2,0,1,0,0,1,1,2,2,1,0,2,13
E00016466,155,3,1,1,0,2,0,3,2,4,1,2,0,1,2,2,0,0,1,1,2,1,1,0,1,3,4,1,1,1,1,3,2,2,5,0,1,2,2,5,3,3,2,3,4,5,1,3,2,2,2,0,1,1,2,3,2,4,0,2,2,1,0,3,1,2,2,6,3,4,3,3,0,1,2,1,1,2,1,0,0,1,0,0,1,0,1,0,1,1,1,2
E00016475,107,2,4,2,1,2,0,0,4,2,0,3,4,0,2,2,1,1,4,0,3,2,1,2,1,0,1,0,0,1,1,2,4,3,2,2,1,0,1,1,4,0,0,1,1,1,3,4,1,4,4,1,1,1,0,4,3,0,0,1,1,1,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
E00016476,169,2,1,0,2,2,2,1,3,3,1,0,5,1,2,3,8,1,7,1,2,2,2,2,4,4,1,3,2,3,4,2,5,3,1,3,2,2,2,5,4,2,1,2,4,3,2,6,3,5,2,3,1,1,2,3,3,3,3,1,1,2,1,0,2,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0
E00016478,82,1,2,0,2,0,3,1,1,2,0,0,0,0,1,2,0,1,0,0,0,1,2,1,2,1,2,1,2,1,2,0,0,3,2,0,1,4,2,4,1,4,2,3,0,0,3,2,2,1,2,0,1,1,1,1,0,2,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
E00016479,117,2,2,2,2,3,1,1,3,2,2,3,2,5,1,1,3,1,2,1,2,1,2,1,1,3,2,2,3,1,2,3,1,2,1,0,0,2,1,5,4,0,0,5,6,1,0,1,3,3,1,2,2,1,3,1,0,1,1,0,1,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016480,115,1,1,1,1,2,1,2,2,3,3,2,5,0,6,2,1,2,0,0,0,3,2,1,1,2,0,3,3,2,0,1,3,4,1,2,4,1,0,1,3,1,0,0,0,2,2,5,1,4,0,2,1,1,2,3,4,2,1,2,3,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00016482,139,2,1,0,2,4,3,2,3,4,0,2,1,2,2,4,4,2,0,1,3,1,1,7,0,1,1,2,0,2,4,4,3,4,2,2,2,2,0,4,3,1,3,0,1,2,8,3,3,3,2,2,1,1,1,3,0,3,1,2,1,1,0,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
E00016468,127,3,3,2,2,2,1,1,3,0,2,5,0,1,1,1,0,1,0,1,0,1,2,0,0,0,1,0,4,1,1,0,3,3,1,1,3,3,3,1,0,3,1,3,2,4,2,3,3,2,1,0,3,2,2,1,4,1,0,3,2,2,1,3,3,2,0,1,1,0,0,0,1,1,0,1,1,0,0,0,3,1,1,3,0,1,0,0,0,0,1,1
E00016470,150,4,1,0,5,4,1,3,2,1,1,2,3,2,0,1,2,0,2,0,3,0,3,0,0,3,3,2,1,2,1,2,3,4,2,3,2,2,3,4,2,0,5,5,4,3,6,3,5,1,2,1,1,2,4,5,1,0,1,0,4,1,0,0,1,2,2,1,0,0,3,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1
E00016473,203,6,1,4,2,6,3,3,3,5,1,4,2,2,2,4,1,1,2,3,3,1,0,1,3,3,2,1,4,4,3,0,3,6,7,3,1,3,4,6,5,1,4,3,4,4,5,3,3,1,3,1,2,4,4,0,3,4,3,4,2,2,3,0,0,3,1,3,1,0,0,0,3,0,1,3,0,0,1,2,0,1,0,0,2,0,0,1,0,0,0,0
E00016474,127,2,2,4,1,4,2,0,1,2,1,3,1,4,0,1,0,0,0,0,2,0,0,1,1,0,3,4,2,1,0,2,2,5,1,2,3,5,5,1,2,2,2,1,0,4,1,4,2,2,2,2,1,0,0,3,4,5,1,1,4,0,1,2,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,2,1,1,1,1,0,0,0,0,0,1
E00016477,123,1,1,2,0,1,1,0,1,2,1,2,0,4,1,1,1,0,0,1,0,1,0,1,1,0,1,0,2,2,2,1,2,2,5,7,3,5,1,2,3,4,7,1,1,3,3,1,0,2,2,0,2,2,2,0,1,6,2,2,2,1,2,0,1,0,2,1,1,1,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
E00016481,199,5,4,5,2,2,1,3,0,2,2,6,0,3,4,1,2,1,2,1,3,0,2,0,0,4,2,2,6,15,6,6,10,9,2,0,5,4,4,4,2,4,3,5,2,4,2,2,1,2,7,8,3,1,1,0,3,2,1,6,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
E00016444,200,4,0,3,5,4,2,1,4,0,2,2,0,1,2,1,1,1,3,2,1,0,0,3,2,2,5,0,5,3,4,12,6,6,0,3,1,4,2,1,5,4,4,5,0,2,2,3,2,5,5,3,2,5,1,4,2,5,2,1,4,1,3,0,1,3,3,2,2,1,3,0,0,0,1,0,0,2,0,0,1,2,7,2,0,0,0,0,0,0,0,2
E00016484,205,2,0,7,7,9,6,3,3,3,3,4,1,2,1,0,2,1,1,3,1,0,0,0,0,2,1,3,4,4,2,2,5,8,6,8,4,3,2,7,6,3,2,1,1,5,2,2,3,1,1,4,0,1,0,4,4,2,3,6,1,0,1,2,2,0,2,2,2,2,2,2,3,1,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,4
