OA11CD,Owned,Shared ownership,Social rented,Private rented,Rent free
E00016343,85.4014598540146,0.7299270072992701,1.4598540145985401,11.678832116788321,0.7299270072992701
E00016344,47.66839378238342,0.5181347150259067,7.253886010362694,43.523316062176164,1.0362694300518134
E00016301,60.49382716049383,0.6172839506172839,8.641975308641975,29.012345679012345,1.2345679012345678
E00016302,57.5,0.0,24.166666666666668,17.5,0.8333333333333334
E00016316,72.26890756302521,0.8403361344537815,11.764705882352942,13.445378151260504,1.680672268907563
E00016338,56.21301775147929,11.242603550295858,13.017751479289942,19.526627218934912,0.0
E00016342,71.29629629629629,1.8518518518518519,4.62962962962963,21.296296296296298,0.9259259259259259
E00016303,58.641975308641975,0.6172839506172839,17.28395061728395,23.45679012345679,0.0
E00016304,55.12820512820513,0.0,14.102564102564102,29.487179487179485,1.2820512820512822
E00016313,56.60377358490566,2.830188679245283,2.830188679245283,37.735849056603776,0.0
E00016318,67.71653543307086,0.7874015748031497,7.874015748031496,22.834645669291337,0.7874015748031497
E00016345,54.09836065573771,0.819672131147541,7.377049180327869,37.704918032786885,0.0
E00016307,28.91566265060241,1.8072289156626506,44.57831325301205,22.289156626506024,2.4096385542168677
E00016314,40.310077519379846,0.0,40.310077519379846,17.829457364341085,1.550387596899225
E00016319,25.0,0.8333333333333334,52.5,19.166666666666668,2.5
E00016321,33.333333333333336,0.0,14.465408805031446,52.20125786163522,0.0
E00016322,37.5,7.738095238095238,26.19047619047619,26.19047619047619,2.380952380952381
E00016305,43.96551724137931,0.8620689655172413,32.758620689655174,19.82758620689655,2.586206896551724
E00016306,26.470588235294116,0.5882352941176471,56.470588235294116,16.470588235294116,0.0
E00016308,32.41379310344828,0.0,26.896551724137932,40.0,0.6896551724137931
E00016315,40.72164948453608,0.0,34.5360824742268,24.742268041237114,0.0
E00016317,63.02521008403362,0.0,11.764705882352942,25.210084033613445,0.0
E00016320,60.65573770491803,0.0,11.475409836065573,26.229508196721312,1.639344262295082
E00016779,39.77272727272727,0.0,23.863636363636363,36.36363636363637,0.0
E00016789,77.08333333333333,0.0,1.3888888888888888,20.833333333333332,0.6944444444444444
E00016797,75.0,0.0,9.027777777777779,13.194444444444445,2.7777777777777777
E00016798,29.605263157894736,0.0,12.5,56.578947368421055,1.3157894736842106
E00016821,51.25,0.625,20.625,26.875,0.625
E00016780,30.76923076923077,0.0,19.871794871794872,47.43589743589744,1.9230769230769231
E00016782,42.52873563218391,0.0,16.666666666666668,40.804597701149426,0.0
E00016790,18.681318681318682,1.098901098901099,21.978021978021978,57.142857142857146,1.098901098901099
E00016792,11.764705882352942,0.0,20.58823529411765,67.6470588235294,0.0
E00016795,42.10526315789474,1.7543859649122806,27.19298245614035,26.31578947368421,2.6315789473684212
E00016783,48.05194805194805,1.2987012987012987,30.51948051948052,20.12987012987013,0.0
E00016802,39.75155279503105,1.8633540372670807,28.571428571428573,29.81366459627329,0.0
E00016807,27.31958762886598,1.0309278350515463,32.98969072164948,38.144329896907216,0.5154639175257731
E00016809,49.044585987261144,0.0,21.656050955414013,29.29936305732484,0.0
E00016810,38.888888888888886,0.0,20.13888888888889,40.27777777777778,0.6944444444444444
E00016784,49.59349593495935,0.8130081300813008,24.390243902439025,25.203252032520325,0.0
E00016811,35.82089552238806,0.0,20.895522388059703,42.53731343283582,0.746268656716418
E00016812,63.24786324786325,0.0,13.675213675213675,22.22222222222222,0.8547008547008547
E00016816,54.80769230769231,0.0,16.346153846153847,27.884615384615383,0.9615384615384616
E00016817,60.0,0.0,14.782608695652174,24.347826086956523,0.8695652173913043
E00016785,25.454545454545453,0.9090909090909091,40.90909090909091,31.818181818181817,0.9090909090909091
E00016786,52.04081632653061,3.061224489795918,23.46938775510204,21.428571428571427,0.0
